,ADM,BF-B,BG,CAG,CHD,CL,CLX,COKE,COST,COTY,CPB,DG,DLTR,EL,GIS,HRL,HSY,JUNE,K,KDP,KHC,KMB,KR,KVUE,LW,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STT,STZ,SYY,TAP,TGT,TSN,WBA,WMT
2021-12-09,1.0345001739189361,1.0905867520823884,,1.0076398840091032,0.9690216749900543,1.00705638557826,0.5802134561492999,0.8099158153310875,0.8292064205142409,,0.8937234108180308,,,1.062125673654847,1.0895633138515426,0.7455485441571863,0.9472905821454977,,1.016667331886099,,1.2332920303890051,0.9327303802906377,1.126659373312139,,1.2408765874555703,1.1490745966737346,0.9155932050896332,1.1654852845207542,1.031726516196331,1.093059244475035,0.9999907654854484,1.0295092212304635,1.0278210275380784,1.2615159579391446,0.8154676647413512,1.2702424501536653,1.2809425396848662,,1.0042405166572748,1.3906343312579974,0.793697943284083
2021-12-10,1.0271998727640352,1.09021417000645,,1.0091013183795714,0.9700496496689988,1.007391406193489,0.5774220745320598,0.7962913973854588,0.8225494421486648,,0.8966740110484015,,,1.0599504465538452,1.0864619146973764,0.7658467229903092,0.9466343106815088,,1.015700711198697,,1.2367452260233083,0.9311826118941823,1.1340580387769468,,1.2374850157812551,1.1486441730492312,0.914801349682079,1.1611666080421896,1.0314592180846258,1.0909130469086494,1.001129707482993,1.026661656206745,1.0288819867482206,1.2649337159977587,0.8120473640018392,1.2712858844366872,1.274501631980517,,1.0038899001139145,1.3952137541073413,0.7992348149747227
2021-12-11,0.9815223856458665,1.065034706595917,,0.9798572431194202,0.9207288096796981,1.0144768560950586,0.5787433395764873,0.7334098633481418,0.978192663376449,,0.9230672641073627,,,1.0496808117713743,1.067495548207427,0.8094057267194731,0.9468229948417581,,0.9936447446525508,,1.239470304184955,0.8935794415650962,1.1376675043114997,,1.1971391311977795,1.154379675693175,0.9294101169787934,1.1465279651579212,1.0144185279685412,1.0819328902920669,0.9903671304888451,0.9943644749893638,1.0295547269671834,1.1820714632762501,0.792767348536195,1.1989883907194192,1.2556538893892721,,0.9627968699774683,1.3437787591179804,0.8158640788922966
2021-12-12,0.9815223856458665,1.065034706595917,,0.9798572431194202,0.9207288096796981,1.0144768560950586,0.5787433395764873,0.7334098633481418,0.978192663376449,,0.9230672641073627,,,1.0496808117713743,1.067495548207427,0.8094057267194731,0.9468229948417581,,0.9936447446525508,,1.239470304184955,0.8935794415650962,1.1376675043114997,,1.1971391311977795,1.154379675693175,0.9294101169787934,1.1465279651579212,1.0144185279685412,1.0819328902920669,0.9903671304888451,0.9943644749893638,1.0295547269671834,1.1820714632762501,0.792767348536195,1.1989883907194192,1.2556538893892721,,0.9627968699774683,1.3437787591179804,0.8158640788922966
2021-12-13,0.9815223856458665,1.065034706595917,,0.9798572431194202,0.9207288096796981,1.0144768560950586,0.5787433395764873,0.7334098633481418,0.978192663376449,,0.9230672641073627,,,1.0496808117713743,1.067495548207427,0.8094057267194731,0.9468229948417581,,0.9936447446525508,,1.239470304184955,0.8935794415650962,1.1376675043114997,,1.1971391311977795,1.154379675693175,0.9294101169787934,1.1465279651579212,1.0144185279685412,1.0819328902920669,0.9903671304888451,0.9943644749893638,1.0295547269671834,1.1820714632762501,0.792767348536195,1.1989883907194192,1.2556538893892721,,0.9627968699774683,1.3437787591179804,0.8158640788922966
2021-12-14,0.9951565072663279,1.0652260412884473,,0.980782049272878,0.9424325569369423,1.0332577264842981,0.6110010402388467,0.7243470372495375,0.9374112101850587,,0.9238136411311689,,,1.0090498722366843,1.0767078704676962,0.8492860619219361,0.943854502977521,,0.9966117769819884,,1.2276455257092136,0.9215988717446157,1.1547804637157086,,1.1542765895039468,1.1541538505444804,0.9661292786536673,1.1196066042983455,0.9993211492873783,1.0597051805905635,0.9920687416822611,1.0082533030763894,1.0284094685439071,1.090585927986045,0.7883148466015202,1.1560914949040846,1.209619459016934,,0.9550250331649535,1.287348822330192,0.8340006399091332
2021-12-15,0.9950771605248276,1.0653917871037362,,0.98074054522626,0.9424254553539186,1.0328868502713842,0.6108944236580272,0.7247573014404223,0.9381586284528387,,0.9242386331866412,,,1.0094092423656476,1.0767443395241465,0.8488959339443041,0.9440453788814893,,0.9966701322370257,,1.2273530459093747,0.9218811772947237,1.1548657321244689,,1.1541681809146231,1.1540569791069035,0.9666551495845642,1.1193977467155116,0.9992899633542596,1.059816979307226,0.9919908474715767,1.0081613896843968,1.0283045332821814,1.0903160132347036,0.7884134679391617,1.156019716801427,1.2097108469649083,,0.9547579657942773,1.2872432586395584,0.833704793346394
2021-12-16,0.9836418842525061,1.0508834496050043,,0.9883024705309099,0.9458054031728312,1.0284386720494905,0.635557854130767,0.7645829328302117,0.9829516755364202,,0.926202050077825,,,1.0311017511867273,1.0952835589382977,0.8586328993566956,0.946192069260168,,0.9837173316527624,,1.213163641297846,0.9087894421961623,1.1575494100512196,,1.1466793269458948,1.172744761760071,0.9615814905317449,1.1172216770333254,1.0045002373573046,1.0629528464074205,0.9803108605823067,1.0072371825358586,1.0042145661301587,1.0667591802865928,0.805188949432231,1.1624845104077046,1.154606652147959,,0.9402140590844927,1.2775350203777636,0.8296452840717188
2021-12-17,0.9949359118845122,1.0544398718679446,,1.03309346383669,0.965754503560435,1.036901306847663,0.6440030456474282,0.7540793846325297,0.9463093999128748,,0.9377915302384765,,,1.0138639074907405,1.1121674886153614,0.8655664157541855,0.9524486571811375,,1.0179815985696619,,1.242063216476303,0.9311922878568651,1.1392516636013157,,1.1402859980213662,1.1794730366387576,0.9844649468227643,1.1141220494065338,1.032156399307082,1.0554494173768085,0.9880785035324748,1.020556056064631,1.0318845248510145,1.068647537927524,0.800923538280466,1.145453698215378,1.1488631320444314,,0.935772349245938,1.2583194445151598,0.8039084876039704
2021-12-18,0.9841868902419055,1.0295230716127097,,0.9568470899548128,1.0250599754487095,1.0356094511715968,0.6807172998169435,0.7747939811241183,0.9283341972036739,,0.9615161580026602,,,1.1092330578325993,1.108614521770769,0.8857834604737551,0.9768565082989438,,1.0259254524078698,,1.2134379516416742,0.9350773572299362,1.1573049839437142,,1.0236116550424077,1.1494462724163987,0.9489940662766979,1.0497443234612194,0.9117175745543638,1.064265998632407,1.0084876299620311,0.9934922511998686,1.033816421226205,1.0389217300156786,0.7488413546549196,1.16108283354149,1.098930093806237,,0.9143765422094354,1.213120771129134,0.8611050926385053
2021-12-19,0.9841868902419055,1.0295230716127097,,0.9568470899548128,1.0250599754487095,1.0356094511715968,0.6807172998169435,0.7747939811241183,0.9283341972036739,,0.9615161580026602,,,1.1092330578325993,1.108614521770769,0.8857834604737551,0.9768565082989438,,1.0259254524078698,,1.2134379516416742,0.9350773572299362,1.1573049839437142,,1.0236116550424077,1.1494462724163987,0.9489940662766979,1.0497443234612194,0.9117175745543638,1.064265998632407,1.0084876299620311,0.9934922511998686,1.033816421226205,1.0389217300156786,0.7488413546549196,1.16108283354149,1.098930093806237,,0.9143765422094354,1.213120771129134,0.8611050926385053
2021-12-20,0.9841868902419055,1.0295230716127097,,0.9568470899548128,1.0250599754487095,1.0356094511715968,0.6807172998169435,0.7747939811241183,0.9283341972036739,,0.9615161580026602,,,1.1092330578325993,1.108614521770769,0.8857834604737551,0.9768565082989438,,1.0259254524078698,,1.2134379516416742,0.9350773572299362,1.1573049839437142,,1.0236116550424077,1.1494462724163987,0.9489940662766979,1.0497443234612194,0.9117175745543638,1.064265998632407,1.0084876299620311,0.9934922511998686,1.033816421226205,1.0389217300156786,0.7488413546549196,1.16108283354149,1.098930093806237,,0.9143765422094354,1.213120771129134,0.8611050926385053
2021-12-21,0.9856996373727325,1.0293359525006178,,0.9575328859276558,1.024445167371378,1.0355793193539757,0.6794273622979049,0.7673863630741669,0.9283509366119554,,0.9612648636103373,,,1.109401876019383,1.1084908006151941,0.8852601170484097,0.9768244502952587,,1.0260328255283262,,1.2139916620865208,0.9338228163937378,1.1559211393654136,,1.0218944127073701,1.1497249080702723,0.9492555162373051,1.0497040644094306,0.9120074346641576,1.0637107375564159,1.008326383718602,0.9940396849244643,1.0347868611654758,1.0406702608266876,0.7499645548960419,1.1621365195064381,1.101619525385089,,0.9150851983551518,1.2131410999479249,0.8607551898732393
2021-12-22,0.9814777142351524,1.0302203381420074,,0.9624457977995484,1.025916063427247,1.0370121824432346,0.691016805921904,0.7723417919343601,0.9307291240765683,,0.968790126048348,,,1.10080728441712,1.123758408718929,0.8926320582974132,0.9773750832417221,,1.0357573201534431,,1.2159006631705693,0.9388778157084382,1.1696577177674041,,1.0067367275581593,1.151853893021672,0.9525756848337185,1.0440637400060064,0.9142705654170515,1.064436886556675,1.008241637419975,0.9924983324161962,1.0433883145214629,1.0304349920910651,0.7466738656433656,1.1430325856930386,1.0899906195966325,,0.9128241116474344,1.2032817696147668,0.8588214142212093
2021-12-23,0.971817942943769,1.0278638182472886,,0.9457320552567782,1.0290072442189295,1.0351479198741749,0.6847730789364442,0.7909263885532763,0.9310706336362565,,0.9555939529276956,,,1.118972616206679,1.1265937712898746,0.8908911308227899,0.9792096874181491,,1.0319158726359028,,1.2125197988164804,0.9325127508811789,1.1537042192029632,,0.9975408687643696,1.1526971441146197,0.950298902191685,1.0453043767968293,0.9087471696502132,1.063619772263057,1.0113220096036086,0.9991878001828157,1.0464432824671241,1.0267652568922816,0.7493813209546344,1.1472386637032603,1.0870798348017383,,0.902384447640052,1.2049954530773925,0.8553895404216689
2021-12-24,0.9746029938958691,1.0263999148649323,,0.9443151366558326,1.0285540331362701,1.0356431574381084,0.6830423694541101,0.7862388008765788,0.9304302322639668,,0.9552292482300611,,,1.1212605593994942,1.127090965324444,0.8907253093909636,0.9779712263067455,,1.0318623975176187,,1.2131733459231941,0.9313771524043467,1.151059458916732,,1.0007270297730226,1.1524942638085065,0.9486510246760136,1.0457918901321042,0.9072223538250898,1.062601431366758,1.0118729636943489,0.9987974192307744,1.0455351064477925,1.0274063268099525,0.7497078398539493,1.1516393948540753,1.0923106779360434,,0.9026293772845382,1.204704754911957,0.8544916518407898
2021-12-25,0.9746029938958691,1.0263999148649323,,0.9443151366558326,1.0285540331362701,1.0356431574381084,0.6830423694541101,0.7862388008765788,0.9304302322639668,,0.9552292482300611,,,1.1212605593994942,1.127090965324444,0.8907253093909636,0.9779712263067455,,1.0318623975176187,,1.2131733459231941,0.9313771524043467,1.151059458916732,,1.0007270297730226,1.1524942638085065,0.9486510246760136,1.0457918901321042,0.9072223538250898,1.062601431366758,1.0118729636943489,0.9987974192307744,1.0455351064477925,1.0274063268099525,0.7497078398539493,1.1516393948540753,1.0923106779360434,,0.9026293772845382,1.204704754911957,0.8544916518407898
2021-12-26,0.9746029938958691,1.0263999148649323,,0.9443151366558326,1.0285540331362701,1.0356431574381084,0.6830423694541101,0.7862388008765788,0.9304302322639668,,0.9552292482300611,,,1.1212605593994942,1.127090965324444,0.8907253093909636,0.9779712263067455,,1.0318623975176187,,1.2131733459231941,0.9313771524043467,1.151059458916732,,1.0007270297730226,1.1524942638085065,0.9486510246760136,1.0457918901321042,0.9072223538250898,1.062601431366758,1.0118729636943489,0.9987974192307744,1.0455351064477925,1.0274063268099525,0.7497078398539493,1.1516393948540753,1.0923106779360434,,0.9026293772845382,1.204704754911957,0.8544916518407898
2021-12-27,0.9746029938958691,1.0263999148649323,,0.9443151366558326,1.0285540331362701,1.0356431574381084,0.6830423694541101,0.7862388008765788,0.9304302322639668,,0.9552292482300611,,,1.1212605593994942,1.127090965324444,0.8907253093909636,0.9779712263067455,,1.0318623975176187,,1.2131733459231941,0.9313771524043467,1.151059458916732,,1.0007270297730226,1.1524942638085065,0.9486510246760136,1.0457918901321042,0.9072223538250898,1.062601431366758,1.0118729636943489,0.9987974192307744,1.0455351064477925,1.0274063268099525,0.7497078398539493,1.1516393948540753,1.0923106779360434,,0.9026293772845382,1.204704754911957,0.8544916518407898
2021-12-28,0.9730701067675948,1.0171564282121646,,0.9324354034588408,1.0226763537533954,1.040517382035238,0.6823013550554102,0.7832410671677562,0.9527071854439415,,0.948255979799869,,,1.114476709470285,1.107383377714373,0.8814571217731964,0.9724087479879747,,1.0245377042186703,,1.201279094612585,0.9257932073216276,1.1509053182327098,,0.9833515372532915,1.1467925943510595,0.9515475596791155,1.0447891129795626,0.8937044793449086,1.0597005236279844,1.0125378992208187,0.992559208874312,1.0373580309275323,1.0223716424244087,0.7548263269605175,1.1509759905318964,1.0769580401941115,,0.9043866796288489,1.1910092055520598,0.8559866133979257
2021-12-29,0.9795265825997781,1.0121235107310547,,0.942109223222744,1.0155177134215256,1.0412434897708167,0.6847777083320099,0.7941803746195516,0.9483695659028443,,0.9689109528113272,,,1.1048410171791905,1.1129560937861176,0.8852705463466212,0.9724492380570453,,1.0296423988188967,,1.2070303093149446,0.9214119635016297,1.158686318141767,,0.9860885871831203,1.147822316829183,0.9544161184435188,1.039013224715139,0.9005422934271493,1.0587827938108132,1.0117436195138327,0.9911941570187726,1.0411719256241103,1.0164831707346682,0.7583827611972364,1.1549872244175232,1.0744126531231097,,0.904680978567597,1.1974528055418445,0.8649763227438414
2021-12-30,0.9772083503940252,1.0133188711299885,,0.9385142638314936,1.0173783527583642,1.0417216032393322,0.6809374754663675,0.7935730804488185,0.9480942337078668,,0.9643535049372882,,,1.1051638977560296,1.1108689520841817,0.8839001646476901,0.9723189588647676,,1.0263240844730908,,1.2032011090362411,0.924933004772503,1.1593697546105075,,0.9885039424332251,1.148073479864749,0.9560210142971425,1.043795189700199,0.8982103676293463,1.057748704792476,1.0138226852781058,0.9917237354041146,1.037568787385664,1.0140535536906248,0.7578051332608573,1.1486255519576845,1.074576100876527,,0.8996736694687585,1.2046113797824405,0.8624704624615878
2021-12-31,0.9766839731043669,1.0108129287357321,,0.9356172464690726,1.0119105078737742,1.0420114846414688,0.674446773780778,0.7934382489686694,0.9523774459004251,,0.9625422407790976,,,1.1087930272792699,1.1077435561473883,0.8811153775693183,0.972337922810746,,1.0227348439654511,,1.202560415997616,0.9199356254331741,1.1491281191395033,,0.9807569327331317,1.1483344172357788,0.9511922407349837,1.044255072963971,0.8983003431091882,1.0566913535376095,1.0185884047282892,0.9891240925017,1.0334940961193468,1.0161017679657933,0.7576103935468339,1.1446411289033085,1.0718280939065028,,0.8986841020509754,1.2054527264949115,0.8572393777134579
