,APA,BKR,CEIX,CHNR,CME,COP,CTRA,CVX,DVN,EOG,EQT,FANG,FTI,HAL,HES,HP,KMI,MPC,MRO,MXC,NOV,OKE,OXY,PSX,SLB,STT,TRGP,VLO,VNT,WMB,WT,XOM
2019-11-03,1.9269747894014748,1.101130920270567,1.1600990092842984,0.20637545538902285,,1.282487609452264,0.6372128071902687,0.7658435888192848,1.8282215506447301,1.4727993800070858,,1.4643853405163587,1.2107820760991534,1.5757831284914285,1.4910946849209434,1.6163033849115906,0.599253062940461,1.08958284531284,1.811983261893827,1.7663217525811272,1.4838670529620592,0.7602371584577405,1.0548507610351954,0.8241142381357012,1.483333939178264,0.8544840025131406,,0.9671248553457339,,0.7654264893319017,,0.8512895287721602
2019-11-04,1.9269747894014748,1.101130920270567,1.1600990092842984,0.20637545538902285,,1.282487609452264,0.6372128071902687,0.7658435888192848,1.8282215506447301,1.4727993800070858,,1.4643853405163587,1.2107820760991534,1.5757831284914285,1.4910946849209434,1.6163033849115906,0.599253062940461,1.08958284531284,1.811983261893827,1.7663217525811272,1.4838670529620592,0.7602371584577405,1.0548507610351954,0.8241142381357012,1.483333939178264,0.8544840025131406,,0.9671248553457339,,0.7654264893319017,,0.8512895287721602
2019-11-05,1.8607746904533846,1.0710228705822535,1.1592623842105563,0.3553911006212946,,1.227844826968911,0.6322076896471426,0.8085108603972113,1.844311927049319,1.4503979244172327,,1.452703745668451,1.1787742576295521,1.5721926373239803,1.3989877021322827,1.5969821714884211,0.5642167855596159,1.0583024178464304,1.7729461973501583,1.6081650919523258,1.461002618177001,0.7567182853626709,1.080874976792294,0.7677050785244086,1.4921839455875114,0.887378688694892,,0.9267977352389003,,0.7552489503495385,,0.8557303255428637
2019-11-06,1.8590136573338487,1.0718513724041199,1.1579595991004836,0.37156779554817826,,1.2283616944781626,0.6301594449659788,0.808632577524004,1.8455210627176326,1.4506617426956865,,1.4525247838851616,1.1791634705650387,1.572033534204419,1.3992303631434075,1.5962326845680281,0.5639842858606007,1.0564964470218718,1.7735226047125803,1.6096114235373713,1.461217254666456,0.7565161703198913,1.0771375200961013,0.7677190391618015,1.4930117931220845,0.8865672545608207,,0.9264573354177491,,0.7540729522902522,,0.8570681015192798
2019-11-07,1.8281356822462382,1.0816656026003826,1.1812196346875248,0.21344251680471718,,1.2157048359529277,0.5935421431649068,0.809300583559417,1.8460670680255133,1.4559393313383104,,1.596367352606278,1.1807584047597603,1.557552760675021,1.3838518776683624,1.5840502169949227,0.5692384266049881,1.0724805002873032,1.7728391101205951,1.6347254599618606,1.45142500052061,0.7569193190271657,1.1164103484555556,0.7557948223607452,1.4941490443901273,0.8527433371796622,,0.9144322886039981,,0.772590792964762,,0.8627049925630341
2019-11-08,1.821274657144193,1.0803080562509804,1.1902163645843915,0.19749093993447175,,1.2293401853997026,0.585211696524938,0.8131459681286681,1.8466182656794001,1.4797950975489766,,1.5567332693882896,1.1647353361246757,1.5527602950650312,1.3910615168287939,1.5861094457409337,0.5531824507802057,1.0844476285268425,1.777789298144952,1.603736338080219,1.419186633085064,0.7329585991734879,1.089517705101112,0.7523652387241846,1.4872279713254288,0.8608117905293378,,0.9094677175731012,,0.7583542787661396,,0.870361814538448
2019-11-09,1.815390735333512,1.077009356874557,1.1882144090358528,0.21645894375443792,,1.229756183634528,0.5841755776386311,0.8144165006842311,1.8417119888800226,1.478092027121149,,1.5548507521458257,1.1619677995764706,1.5469282646570592,1.3858731231646115,1.5844522618695052,0.5528048284983273,1.0838095932023517,1.7763276312078167,1.604723672559016,1.4171656408488835,0.7296314488759342,1.0805590692069937,0.7518165407320867,1.483670259131243,0.8588497462553457,,0.9104300334633607,,0.757696753255019,,0.8744093162584384
2019-11-10,1.815390735333512,1.077009356874557,1.1882144090358528,0.21645894375443792,,1.229756183634528,0.5841755776386311,0.8144165006842311,1.8417119888800226,1.478092027121149,,1.5548507521458257,1.1619677995764706,1.5469282646570592,1.3858731231646115,1.5844522618695052,0.5528048284983273,1.0838095932023517,1.7763276312078167,1.604723672559016,1.4171656408488835,0.7296314488759342,1.0805590692069937,0.7518165407320867,1.483670259131243,0.8588497462553457,,0.9104300334633607,,0.757696753255019,,0.8744093162584384
2019-11-11,1.815390735333512,1.077009356874557,1.1882144090358528,0.21645894375443792,,1.229756183634528,0.5841755776386311,0.8144165006842311,1.8417119888800226,1.478092027121149,,1.5548507521458257,1.1619677995764706,1.5469282646570592,1.3858731231646115,1.5844522618695052,0.5528048284983273,1.0838095932023517,1.7763276312078167,1.604723672559016,1.4171656408488835,0.7296314488759342,1.0805590692069937,0.7518165407320867,1.483670259131243,0.8588497462553457,,0.9104300334633607,,0.757696753255019,,0.8744093162584384
2019-11-12,1.8200856196810222,1.075377350606867,1.1985418761842555,0.2189584801870995,,1.2288982085977733,0.5948051368146476,0.813251214262513,1.8436169353090008,1.4790042382119308,,1.5445604632649197,1.159882311735647,1.5441928140181416,1.3791089268741816,1.5773091796938525,0.5534185443409749,1.0850508140321582,1.7830294867375278,1.6106093534017258,1.419003565459054,0.7311980453319405,1.0884457732644048,0.7548801218807348,1.4799832823534194,0.8584398456762218,,0.9099836171232002,,0.7559340353568943,,0.8747996444057693
2019-11-13,1.8175911562590832,1.0752326360230833,1.2063192237341114,0.23452256159458398,,1.230678481865198,0.5922948759733387,0.81159722590471,1.8425439807321975,1.478561228748021,,1.5361034369474547,1.1627430509356922,1.5448511464927404,1.3818929150492807,1.5822986175579352,0.5504891829998207,1.0877858664283202,1.7837848651545543,1.5983158393908619,1.422336111918353,0.728852673591363,1.0895474445923528,0.7551195179358037,1.4792778377584963,0.8558469508530713,,0.9097828827186418,,0.7548954439711897,,0.8777833357243358
2019-11-14,1.8210699625651907,1.0794251356762323,1.2091675739642553,0.2063492330011231,,1.23241644849858,0.5897319161599304,0.8077684783357918,1.8492545826296791,1.479089732672014,,1.5372740843585624,1.166521207793784,1.548226777509288,1.3915744103593395,1.5868136426154658,0.5461541399407435,1.0896655591563966,1.7846186332932157,1.6028309630747446,1.4246574220957253,0.7263718039014999,1.0898862527430628,0.7540099186507042,1.4863963932302091,0.8580838625079126,,0.9098984744703724,,0.7537056473013796,,0.8789348964290682
2019-11-15,1.8192512662056493,1.076946777268898,1.2101829709622456,0.21597531393967143,,1.2327853540325437,0.5897469965440877,0.8079307553806001,1.8465488577548645,1.4788683046020996,,1.5374227433852738,1.1670085286740002,1.5497827289585504,1.393916814443859,1.585538293387438,0.5470701420762856,1.0889173029374437,1.7833960573766123,1.606495709931463,1.42596208593922,0.727339736607098,1.0905752256842387,0.7525971097269138,1.487197661556745,0.8590883965256028,,0.9088940177301631,,0.7538739972608596,,0.8792294854898399
