,APA,BKR,CEIX,CHNR,CME,COP,CTRA,CVX,DVN,EOG,EQT,FANG,FTI,HAL,HES,HP,KMI,MPC,MRO,MXC,NOV,OKE,OXY,PSX,SLB,STT,TRGP,VLO,VNT,WMB,WT,XOM
2019-10-11,1.893983703758611,1.1177850431402567,1.1403427025286612,0.13336109505194488,,1.2643012511686722,0.6210051834189606,0.7952907298471602,1.8207434292796931,1.439894921858481,,1.4956442161830157,1.174234678573141,1.4825891187701719,1.5135379706250678,1.5193268899175776,0.6204214917267329,1.074874783542514,1.8284305793820412,1.9515724858277557,1.4170339297071115,0.7646054737473179,1.0121012261878686,0.8577952468577964,1.376734298746437,0.8572648749912621,,0.9595092906982876,,0.7453235189760922,,0.8416122529060297
2019-10-12,1.9155968534805579,1.1219247081243955,1.1726072790019704,0.09267064098476487,,1.2575544363815623,0.6173608048988437,0.7976203308440182,1.8182265612393882,1.4281081827717872,,1.4903103184927473,1.1811300636829813,1.4910874571893218,1.5049268167410246,1.54131603118306,0.6117634361176808,1.0814500522351442,1.8336074149715573,2.0121786764205254,1.4217498083978592,0.7616269322472202,1.0033244862205357,0.8452942039203759,1.401621498266231,0.8760615977998378,,0.9695984164069374,,0.7505439807668073,,0.8411104563616214
2019-10-13,1.9155968534805579,1.1219247081243955,1.1726072790019704,0.09267064098476487,,1.2575544363815623,0.6173608048988437,0.7976203308440182,1.8182265612393882,1.4281081827717872,,1.4903103184927473,1.1811300636829813,1.4910874571893218,1.5049268167410246,1.54131603118306,0.6117634361176808,1.0814500522351442,1.8336074149715573,2.0121786764205254,1.4217498083978592,0.7616269322472202,1.0033244862205357,0.8452942039203759,1.401621498266231,0.8760615977998378,,0.9695984164069374,,0.7505439807668073,,0.8411104563616214
2019-10-14,1.9155968534805579,1.1219247081243955,1.1726072790019704,0.09267064098476487,,1.2575544363815623,0.6173608048988437,0.7976203308440182,1.8182265612393882,1.4281081827717872,,1.4903103184927473,1.1811300636829813,1.4910874571893218,1.5049268167410246,1.54131603118306,0.6117634361176808,1.0814500522351442,1.8336074149715573,2.0121786764205254,1.4217498083978592,0.7616269322472202,1.0033244862205357,0.8452942039203759,1.401621498266231,0.8760615977998378,,0.9695984164069374,,0.7505439807668073,,0.8411104563616214
2019-10-15,1.9156119322037946,1.121927276082907,1.172604269055343,0.09266306396241586,,1.2575516243816052,0.6173628042294745,0.7976205410031638,1.8182193889341565,1.428100710658119,,1.4903135268187089,1.1811250533348623,1.4910828586777802,1.5049296461299633,1.541309596627589,0.6117605570747016,1.081446487187768,1.833610236913012,2.012228825088731,1.4217478393505278,0.7616236672173033,1.0033172006188318,0.8452941429147892,1.401623951635939,0.8760595659832023,,0.9696012672166778,,0.7505452079964171,,0.8411124352272287
2019-10-16,1.916749464528885,1.1202314636485267,1.1734267301344434,0.08466273737091534,,1.254953617672798,0.6238404548211072,0.7968716671350122,1.8166163021777035,1.4314418905617288,,1.4918565937831767,1.1791470876660521,1.4886603052784937,1.4976492517672237,1.5381736525354035,0.6113823899583252,1.0837639001279982,1.8330136665591856,1.9878208012379013,1.421745951483977,0.7609229731686056,1.0047659209460102,0.8455695039338974,1.4023253118902501,0.8794051734063256,,0.9710460781028086,,0.7501308925196585,,0.841122793947331
2019-10-17,1.9093745334627936,1.118787962733159,1.1566899583131582,0.09517724269648636,,1.2542789286980582,0.6220251374729776,0.7964300707027179,1.8068074180378617,1.4227974175163447,,1.487568598938521,1.1715661435177833,1.4880082658892242,1.493100418925585,1.5176044075666797,0.6114699888874683,1.0910172991475642,1.8265263480036085,2.028637416302648,1.412605657784529,0.7623787294853781,1.0008695288456788,0.8452105507627338,1.4074184520074353,0.8732210850122125,,0.9642213756284137,,0.7533928696922111,,0.8457491903279069
2019-10-18,1.9107344062089835,1.119066232087434,1.1549569345729587,0.09517964459011764,,1.2540652580456833,0.6223276731747982,0.7965364752129948,1.8056809657365156,1.4210526201235423,,1.488168840297838,1.1712368107986133,1.4890203038779022,1.4927436169866208,1.51524404415521,0.6115877393412621,1.0926898952804955,1.825941275472944,2.0312041917089565,1.4106137446259432,0.7625462193592841,1.0009369775945731,0.8457811578144646,1.4072437495847177,0.8739702754763401,,0.9649899568073637,,0.7533521022972196,,0.8455950741284247
2019-10-19,1.9031846841644207,1.1173244655464472,1.1665293322492305,0.1011311958531736,,1.2553359320960022,0.6201565767273894,0.7969658613891633,1.8110294834320404,1.4288979428653705,,1.4930631037305608,1.1708144236780123,1.487591283706751,1.4919628531704463,1.5131688170279531,0.6115881688232352,1.0867823830352974,1.8294341574252393,2.02030288184928,1.4146080917924788,0.7592310862246657,0.9979308035976913,0.8450025080554883,1.400778271596546,0.854362182366518,,0.9607800153504483,,0.7505514227847428,,0.8465700233272251
2019-10-20,1.9031846841644207,1.1173244655464472,1.1665293322492305,0.1011311958531736,,1.2553359320960022,0.6201565767273894,0.7969658613891633,1.8110294834320404,1.4288979428653705,,1.4930631037305608,1.1708144236780123,1.487591283706751,1.4919628531704463,1.5131688170279531,0.6115881688232352,1.0867823830352974,1.8294341574252393,2.02030288184928,1.4146080917924788,0.7592310862246657,0.9979308035976913,0.8450025080554883,1.400778271596546,0.854362182366518,,0.9607800153504483,,0.7505514227847428,,0.8465700233272251
2019-10-21,1.9031846841644207,1.1173244655464472,1.1665293322492305,0.1011311958531736,,1.2553359320960022,0.6201565767273894,0.7969658613891633,1.8110294834320404,1.4288979428653705,,1.4930631037305608,1.1708144236780123,1.487591283706751,1.4919628531704463,1.5131688170279531,0.6115881688232352,1.0867823830352974,1.8294341574252393,2.02030288184928,1.4146080917924788,0.7592310862246657,0.9979308035976913,0.8450025080554883,1.400778271596546,0.854362182366518,,0.9607800153504483,,0.7505514227847428,,0.8465700233272251
2019-10-22,1.8939840386973112,1.0953442934747877,1.16317289130903,0.09932872521239311,,1.2729900501154718,0.6281572116714673,0.799075962266648,1.8006539801494876,1.4603289784700266,,1.473307890477963,1.1635523632795945,1.5339058184601975,1.4752495330088344,1.5436242628118513,0.60600560896532,1.0516821546792408,1.8154034941065034,1.990322053702615,1.423613981030051,0.7488429245284653,0.9894385766939043,0.8359254954135978,1.4189762038696878,0.873342850899167,,0.9661672171177325,,0.7417313223757148,,0.8486523387668333
2019-10-23,1.8799381562647017,1.1030857433763697,1.1626823015702836,0.044845993859196964,,1.267514727515022,0.6347725482217739,0.7987099043716195,1.8003059901937437,1.4697164851842228,,1.4885586582558057,1.1599387758741635,1.5302155763109908,1.4786618598945325,1.5436879900806113,0.60552995940997,1.0447806983685615,1.810814155462678,1.8961476755099707,1.440540200839766,0.7488846347575782,1.0095043960428765,0.8296754951601532,1.4351605390247097,0.870801551948108,,0.9625628796817524,,0.7402388915068948,,0.8437000806417676
2019-10-24,1.8858614643475127,1.110061008745564,1.1730048955980965,0.028686022693916204,,1.2585952731807193,0.6322991964398217,0.7956595353486344,1.809914080015477,1.4827515339221728,,1.4916931701231362,1.1526740503677662,1.5322574284009218,1.4629212121014803,1.5378931433225123,0.6045410510573922,1.0446042243144062,1.816231234470054,1.8885512735864969,1.4365056882971106,0.7495816075325669,1.0149038028033883,0.8260694344734562,1.4367992123537956,0.8647393755725177,,0.9550550612780548,,0.7431051556710344,,0.8452346830486414
2019-10-25,1.8871319568938603,1.117857476421867,1.176986663519572,0.030290545201164244,,1.2576227520713132,0.632203724222117,0.7957318819539131,1.8055588769049389,1.4807051662879671,,1.4905931999404896,1.1823717388771102,1.534258323769496,1.4607372270489491,1.5351544073078296,0.6035218666251669,1.0421079041976262,1.8155528557008327,1.8886903128934593,1.4458937294714813,0.7475478942600904,1.0172853888236546,0.8216316001091514,1.436791924016704,0.8669904077338981,,0.9459013424409682,,0.7448537317185008,,0.8467376425431036
2019-10-26,1.8511814071918935,1.1141360371223898,1.1686257045101498,0.07749219290434423,,1.2538050380298686,0.6403832223939312,0.7971534661793553,1.7983717915298967,1.4785336332020222,,1.487781894605165,1.1958764916710418,1.543686552314175,1.4524647378553686,1.5417697215424604,0.5998856013986085,1.0500101902990593,1.809628186876636,1.8807561463824372,1.4429466568361313,0.7457215178099962,1.0166408741928032,0.8359627070731199,1.430108225344441,0.8669250550821835,,0.9539357358546188,,0.742258513806484,,0.8443384734272084
2019-10-27,1.8511814071918935,1.1141360371223898,1.1686257045101498,0.07749219290434423,,1.2538050380298686,0.6403832223939312,0.7971534661793553,1.7983717915298967,1.4785336332020222,,1.487781894605165,1.1958764916710418,1.543686552314175,1.4524647378553686,1.5417697215424604,0.5998856013986085,1.0500101902990593,1.809628186876636,1.8807561463824372,1.4429466568361313,0.7457215178099962,1.0166408741928032,0.8359627070731199,1.430108225344441,0.8669250550821835,,0.9539357358546188,,0.742258513806484,,0.8443384734272084
2019-10-28,1.8511814071918935,1.1141360371223898,1.1686257045101498,0.07749219290434423,,1.2538050380298686,0.6403832223939312,0.7971534661793553,1.7983717915298967,1.4785336332020222,,1.487781894605165,1.1958764916710418,1.543686552314175,1.4524647378553686,1.5417697215424604,0.5998856013986085,1.0500101902990593,1.809628186876636,1.8807561463824372,1.4429466568361313,0.7457215178099962,1.0166408741928032,0.8359627070731199,1.430108225344441,0.8669250550821835,,0.9539357358546188,,0.742258513806484,,0.8443384734272084
2019-10-29,1.8525423651914334,1.1181479923961486,1.163302382546384,-0.0061665630207536895,,1.255541659133925,0.6525046861049567,0.7961596881444043,1.8012909308831828,1.4823069312974135,,1.4879883751988061,1.20049056873857,1.5434307733069432,1.4511271422480232,1.5437878316757507,0.6031864128415755,1.0510362264645527,1.8067292669778765,1.8782354052083292,1.4376862311863703,0.7463643787300386,1.0161327271528915,0.8257974108099899,1.4277036086201527,0.8578889710971004,,0.9498030129140834,,0.7447773844853698,,0.8457056191794898
2019-10-30,1.8549661397798571,1.1157541655172836,1.1523909178944878,0.013160824700679443,,1.2614008551433673,0.6656042537457214,0.7942913281865984,1.804406667510527,1.4840013487400014,,1.4908698645156289,1.190266153541668,1.5429509556234873,1.454305117818753,1.543565493956397,0.6021924436371595,1.0509865964669993,1.8065253069569034,1.8731371681515305,1.4756604045276582,0.7470410847569234,1.0156979253126608,0.8283706483558951,1.4242138502290937,0.8568066984871074,,0.9501465960807118,,0.7472299936914186,,0.84397065214604
2019-10-31,1.8448345701743165,1.101909783112252,1.159850000892921,0.29675547695301996,,1.2752554217652214,0.6797863563302173,0.7929969164458682,1.8253068760805744,1.482869808401148,,1.5032128821807276,1.191679271859465,1.5617081716998196,1.4769230586107327,1.558010353800015,0.5810520575179335,1.0615758079740363,1.806413724435629,1.8281914016392202,1.5023193311550336,0.7582455827003692,1.0167473361643629,0.8372511533218746,1.4498608078302548,0.845330360798404,,0.9542286287783965,,0.7451580883148793,,0.8345314134777149
2019-11-01,1.8388479237589672,1.1032461120073647,1.1633291133662953,0.31781713158265773,,1.2730805386474595,0.6767211340538014,0.7926630594858322,1.822482506564352,1.4820800282490876,,1.4970722930919924,1.1899931431105215,1.56229339566339,1.471685546005588,1.5600904461859817,0.5808268922330745,1.0698107825507468,1.8048700766889891,1.8261917884375858,1.5012769636052408,0.7581873221531117,1.020646401482722,0.8360971887934093,1.4513111159799867,0.8473549897664708,,0.9586184642132811,,0.750785907986148,,0.8340912803311813
