,ALB,AMCR,APD,AVY,BALL,CE,CF,CME,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,STLD,STT,VMC,WRK
2023-12-14,1.7521159624637912,0.9430398344995369,1.0674590996655584,0.9771426295833512,1.1161123003768152,1.4859644410220183,0.7351848621270857,0.13736731384982742,0.8208636315455885,0.9633586005599534,1.0372560910086037,0.8335235972801214,1.2581130995843806,1.6162208516281436,1.1936865423573704,1.0375583669859756,0.9331333455612338,0.7483968083928112,0.9707195529953303,0.8903463762545684,1.1586221540790567,0.8946328752706079,1.2565620617464146,0.878204833808441,1.056348328958633,1.4527471080915075,0.9311015888572025,1.2565108016377877,0.9969537831169027,0.8174914070378964,1.0512145902076413
2023-12-15,1.7801558515030913,0.9150428681094771,1.0504641167939484,0.9711402996055817,1.0918500998450844,1.5180693188691459,0.7305026354279072,0.11138876430223286,0.8362966474577257,0.9720522100710849,1.066791691832186,0.7972706362458831,1.2698787615183573,1.6838482593515325,1.2341254430075665,1.0397307313613473,0.9402185666581814,0.7322717409479061,0.971238310351482,0.8824513686983181,1.157449196429777,0.9164657193285315,1.2622937994041783,0.8691252990639097,1.0463550692166654,1.4829298014273036,0.9224289590528857,1.2739191715038856,1.0096070799202324,0.8033491745755004,1.0732282670511761
2023-12-16,1.7751340151306905,0.9178477450598764,1.0491618542996117,0.9723891628334952,1.0950594822893942,1.5170007495563,0.7324299441720523,0.11685638431961119,0.8349649543663311,0.9719742814406713,1.0657963009655582,0.7967066572330795,1.2703868048937477,1.68615728817447,1.235920242866616,1.0411763766374873,0.9416951501915966,0.7337005411430633,0.9688572471161795,0.8841584979698816,1.1604460061968647,0.9178393443145909,1.2575073261791525,0.8713447789919817,1.0466433708303897,1.486210476840567,0.9188811038383361,1.2581217813844034,1.0128001833199067,0.8034512332219218,1.0775662028500024
2023-12-17,1.7751340151306905,0.9178477450598764,1.0491618542996117,0.9723891628334952,1.0950594822893942,1.5170007495563,0.7324299441720523,0.11685638431961119,0.8349649543663311,0.9719742814406713,1.0657963009655582,0.7967066572330795,1.2703868048937477,1.68615728817447,1.235920242866616,1.0411763766374873,0.9416951501915966,0.7337005411430633,0.9688572471161795,0.8841584979698816,1.1604460061968647,0.9178393443145909,1.2575073261791525,0.8713447789919817,1.0466433708303897,1.486210476840567,0.9188811038383361,1.2581217813844034,1.0128001833199067,0.8034512332219218,1.0775662028500024
2023-12-18,1.7751340151306905,0.9178477450598764,1.0491618542996117,0.9723891628334952,1.0950594822893942,1.5170007495563,0.7324299441720523,0.11685638431961119,0.8349649543663311,0.9719742814406713,1.0657963009655582,0.7967066572330795,1.2703868048937477,1.68615728817447,1.235920242866616,1.0411763766374873,0.9416951501915966,0.7337005411430633,0.9688572471161795,0.8841584979698816,1.1604460061968647,0.9178393443145909,1.2575073261791525,0.8713447789919817,1.0466433708303897,1.486210476840567,0.9188811038383361,1.2581217813844034,1.0128001833199067,0.8034512332219218,1.0775662028500024
2023-12-19,1.7745365457271092,0.9183983539448407,1.0492098317217318,0.9726872154175733,1.0936761896247396,1.5159548497882331,0.7333239325032711,0.11840694456445476,0.8359886627660922,0.9722494343864634,1.065692230590139,0.7967620933323888,1.2696857888096467,1.685692355825322,1.2352598600895204,1.0405447711486526,0.9403882966517072,0.7338939098067964,0.969134696288673,0.8840446135364456,1.161149876378194,0.9181552397364763,1.2579312574910566,0.8709370629174423,1.0465282007777763,1.4867514968881932,0.9183316549874879,1.2564809646972033,1.0122308659613093,0.8027758235999232,1.0777893634972158
2023-12-20,1.7802435557108387,0.9169211058279072,1.0460912220316054,0.9713005291470534,1.0841672893533978,1.5117270313816595,0.7400447582148358,0.12387499438870316,0.8427462314579387,0.9710343347567304,1.0678439006529776,0.7904492574147891,1.2691806918835113,1.6894416363321507,1.2580209157819808,1.04249403105209,0.9334533861073027,0.733940634115636,0.974348692771849,0.880581415851541,1.1786691361890465,0.9250554325523282,1.265220390884234,0.8647877547278064,1.0424702242146529,1.4887795585890613,0.9070836090223509,1.2542765310346098,1.0094548454290038,0.8036759230511632,1.077267276499486
2023-12-21,1.8009410889904824,0.9134478681359716,1.0444523310992784,0.9437424014778363,1.1044818067435898,1.4857818809147965,0.7323869202661815,0.13595452817188453,0.8619151563094436,0.9652281173599048,1.051825889657581,0.7884024731973713,1.2534572183323274,1.6801569304280692,1.254917480181995,1.0248467600488658,0.9228365462228447,0.7388839997350181,0.968408554574987,0.8764098426580986,1.2385304598217386,0.9269363790872333,1.2548342677596636,0.8631306627633064,1.0514144323697043,1.4988766532248152,0.9026114668306395,1.264203967182825,1.0186638330616815,0.809586306614236,1.0670635568190794
2023-12-22,1.8048509487966033,0.9135973733724381,1.0476816538457312,0.9412307870699081,1.111016598681106,1.4891946870979929,0.75063964582463,0.14632095163745043,0.8690290997005536,0.9699222458086968,1.0479576967409405,0.7898567136459294,1.2527708660796075,1.6836330087366826,1.2831536140289903,1.0247176516477836,0.9129893581859136,0.7374981172826753,0.9645663075548234,0.8752726727127762,1.2363643648237332,0.9249703555703389,1.2466122534881512,0.8578515056273318,1.0498709633546208,1.5182999961678865,0.9007812948283033,1.2501043627777741,1.0201575298994774,0.8100796541809395,1.0321609658618989
2023-12-23,1.817128479687484,0.9092046047559758,1.0469032623864853,0.9349647075260391,1.1117166441588457,1.4872562961179208,0.7523688263579646,0.14680438580760546,0.8688429966724563,0.975140671568122,1.045932680348873,0.7887782714178087,1.2520460849513826,1.679887999383369,1.2858915014763233,1.0230007124064804,0.9107563336699553,0.7369167140368909,0.9593673861178368,0.876018624228488,1.2311476343629149,0.9300710099652068,1.2465235721673624,0.856106930245096,1.0498549038103326,1.5125381647224716,0.9045973762326955,1.252925832372407,1.0178766420105054,0.8110926348073345,1.026020433500215
2023-12-24,1.817128479687484,0.9092046047559758,1.0469032623864853,0.9349647075260391,1.1117166441588457,1.4872562961179208,0.7523688263579646,0.14680438580760546,0.8688429966724563,0.975140671568122,1.045932680348873,0.7887782714178087,1.2520460849513826,1.679887999383369,1.2858915014763233,1.0230007124064804,0.9107563336699553,0.7369167140368909,0.9593673861178368,0.876018624228488,1.2311476343629149,0.9300710099652068,1.2465235721673624,0.856106930245096,1.0498549038103326,1.5125381647224716,0.9045973762326955,1.252925832372407,1.0178766420105054,0.8110926348073345,1.026020433500215
2023-12-25,1.817128479687484,0.9092046047559758,1.0469032623864853,0.9349647075260391,1.1117166441588457,1.4872562961179208,0.7523688263579646,0.14680438580760546,0.8688429966724563,0.975140671568122,1.045932680348873,0.7887782714178087,1.2520460849513826,1.679887999383369,1.2858915014763233,1.0230007124064804,0.9107563336699553,0.7369167140368909,0.9593673861178368,0.876018624228488,1.2311476343629149,0.9300710099652068,1.2465235721673624,0.856106930245096,1.0498549038103326,1.5125381647224716,0.9045973762326955,1.252925832372407,1.0178766420105054,0.8110926348073345,1.026020433500215
2023-12-26,1.817128479687484,0.9092046047559758,1.0469032623864853,0.9349647075260391,1.1117166441588457,1.4872562961179208,0.7523688263579646,0.14680438580760546,0.8688429966724563,0.975140671568122,1.045932680348873,0.7887782714178087,1.2520460849513826,1.679887999383369,1.2858915014763233,1.0230007124064804,0.9107563336699553,0.7369167140368909,0.9593673861178368,0.876018624228488,1.2311476343629149,0.9300710099652068,1.2465235721673624,0.856106930245096,1.0498549038103326,1.5125381647224716,0.9045973762326955,1.252925832372407,1.0178766420105054,0.8110926348073345,1.026020433500215
2023-12-27,1.8205639974394934,0.9078210812688845,1.0482358243807453,0.9337172670073557,1.1124346629811344,1.4892721025902873,0.7520412976723551,0.1471377251400464,0.8721253596959878,0.978319827053452,1.0481061882928582,0.7890653299614722,1.252168241050216,1.6808900571978234,1.2906542734934572,1.02762342812547,0.9085032241124593,0.7347332488099471,0.9601787457274369,0.8755808923859502,1.2315188726880837,0.9271608880724286,1.2445401050748977,0.8550877987011105,1.0502866482675102,1.5126610157388827,0.904185949368073,1.2486880585973725,1.0185679606611904,0.8107069621174063,1.0271562419436449
2023-12-28,1.8171898948833616,0.9081987954517708,1.0484482229158556,0.9339449400924658,1.1128004655947652,1.4893427703891597,0.7515258199642763,0.14768906041716776,0.8719486695032271,0.9787889859071603,1.047710487581956,0.7892366847569804,1.252348528572593,1.681558212247478,1.2903231957196968,1.0274933316581607,0.9077019831820871,0.7348782966927949,0.9595229696057981,0.8754804284220431,1.231828887215337,0.9285444698969874,1.243683502935254,0.8556226392283293,1.0503328163764172,1.510339948121351,0.9039365838813908,1.247710908535522,1.0186361467633247,0.8104562560163923,1.0288052198514845
