,AAPL,ACN,ADBE,ADI,ADP,ADSK,AKAM,AMAT,AMD,ANET,ANSS,APH,AVGO,BFH,BR,CDNS,CDW,CME,CPAY,CRM,CSCO,CTSH,DAY,DXC,ENPH,EPAM,FFIV,FI,FICO,FIS,FSLR,FTNT,GEN,GLW,GPN,HPE,HPQ,IBM,INTC,INTU,IPGP,IT,JBL,JKHY,JNPR,KEYS,KLAC,LDOS,LRCX,MA,MCHP,MITK,MPWR,MPX,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ON,ORCL,OSIS,PANW,PAYC,PAYX,PTC,PYPL,QCOM,QRVO,ROP,SEDG,SNPS,STT,STX,SWKS,TDY,TEL,TER,TRMB,TWLO,TXN,TYL,V,VNT,VRSN,WDC,WU,XRX,ZBRA
2020-01-07,1.1164894048618537,0.6703272965409413,1.0523809062233682,1.1207990581073084,0.7003839482584819,1.1689665145985013,0.7667108195856931,1.3711530574942514,1.7133105377336875,0.9049746709095358,1.0205442053136233,0.830547855843935,1.0945079063803234,0.6445928259976429,0.6589680668552632,1.221802685231442,0.8534923090443209,,0.7282281832495414,0.9206838104454101,0.9099886701788985,0.6660272500269536,,1.2820832029012226,,,0.7696112652383508,0.6962982758987761,,0.6763148213731044,,0.9263927268918551,0.7663002348161155,0.9431591188616398,0.8470968217399873,0.9553335616448453,0.7816589995733038,0.7063621745925716,1.0371817455995898,0.9011533811818297,1.5228409983680788,0.7429746387543942,,0.5213489429607558,0.7216103221599011,1.2297711556760764,1.278321476759158,0.6106265754239354,1.3717748544065764,1.0291610872042642,1.3294208094436173,0.3399840670724953,,0.5156952688573594,0.9755365640006157,0.43629888500784014,1.6865945989750044,1.2635204013087058,1.105758088135619,1.597103548610878,,,0.7172755524979794,0.5160828126205401,,,0.5934627024791249,,1.140772690250589,1.07436497506968,1.2210212012627015,,,1.1180212922917085,0.7002590540989269,0.9749624313515386,1.2398348831044421,,0.8266858617118821,,,1.45942598171903,1.0185688579013048,,0.8528750105995394,,0.8198939682139429,1.5494736453355045,0.49383090099459487,0.6388944986945435,0.990155335106271
2020-01-08,1.1175594963421125,0.6744167141119765,1.052504161457318,1.1162009159216109,0.7025583769938352,1.1685036593588256,0.7607646215389219,1.3655412417937547,1.7141337398953027,0.9026079087005845,1.0189613300090263,0.829434655866765,1.0949685421392539,0.6451823790029957,0.6594824377251907,1.2209499751117665,0.8537746997759641,,0.7263648347750672,0.9177980445329507,0.9109025595963368,0.6670560674019709,,1.2786533462079341,,,0.771006840607305,0.6970748954036998,,0.6792041698477355,,0.9267829073083315,0.7636995738990933,0.9414274190058323,0.8477401038827925,0.9560514112890126,0.7810612909231206,0.705971876487689,1.0402776433575767,0.900865359208633,1.521285810338873,0.7455876606807451,,0.5215523548775858,0.7220884511626103,1.228282641211802,1.2767611207993328,0.6115452289586599,1.3671547574579643,1.0296888944794638,1.3164044283189862,0.33912469655144417,,0.5138600767846805,0.9772354391778529,0.43763852598069986,1.6696369406022273,1.2633359436021094,1.1042607725756632,1.5947059521224454,,,0.7166032068253063,0.5190047572543872,,,0.5943857834564471,,1.1413464339731834,1.0688470426953192,1.221906276502967,,,1.1165085106053485,0.6978188333308772,0.9725827240768016,1.2381505448725858,,0.8225389580413897,,,1.457865334470223,1.0146726878434849,,0.853263372267215,,0.8193065025240377,1.5364399553790362,0.4930342120960591,0.6386302734134076,0.991348809172266
2020-01-09,1.1200560225679304,0.6698310479330425,1.0543218098144096,1.1141370903224554,0.7047065485546061,1.1688833068396696,0.7655559870515652,1.3515959578328436,1.6881575939767712,0.9051078196453419,1.0125651809396132,0.8236869367830292,1.0739373270528323,0.6408011080720877,0.6594246130883585,1.2251776414849005,0.8436871832149064,,0.7359675009618792,0.9156546033555226,0.9039898961965681,0.6680513159922008,,1.2838513704388663,,,0.7614603719826504,0.692452274375429,,0.6859247379521359,,0.9308367909644786,0.751318529557113,0.9376530886741686,0.8462908499453939,0.9546244638513183,0.7855556391824373,0.7076100734316606,1.0311374038723757,0.9144884907118745,1.5079102609619128,0.7506924923114652,,0.5183572675262195,0.7134415319554485,1.2198443792870357,1.2653902786497593,0.6034548591684539,1.3644266893690054,1.0357746063353777,1.2923908399264676,0.35794933953673563,,0.510290278019831,0.9820124279881027,0.43443202228179734,1.6417432794020508,1.259869585462248,1.1115447693492375,1.5808455374112094,,,0.7140912622368352,0.5068598298091369,,,0.5979331546664858,,1.148885239245099,1.0557893236822995,1.222508704728768,,,1.12434044045985,0.6852465749159744,0.9701682259667033,1.23931991507328,,0.8243063790256613,,,1.4566032864786331,1.007814074657915,,0.8606114683921017,,0.8159488122092029,1.533973396918317,0.4955764392322493,0.6317807717996107,0.950656741885287
2020-01-10,1.1268476173616029,0.6712197923997362,1.0501012911870575,1.1027936195006882,0.7059899883439037,1.1661306990724827,0.7760104417896426,1.3428765878872653,1.6908595527701573,0.8965244096273736,1.014963015919637,0.8182557601092056,1.0556167374970447,0.6408297215510181,0.6735444511437763,1.226871656929382,0.8425543132637474,,0.7331917810883937,0.9178284647431204,0.8916873312084584,0.6681760448339463,,1.266202953014682,,,0.7517524896042235,0.6927205099797885,,0.6968134879447332,,0.9262005391006539,0.7457731114809902,0.9344023618894228,0.8493167053739487,0.9399295249818852,0.7914037024256987,0.7109872529590663,1.025656751341503,0.9142326510279785,1.4645126228972953,0.7580072212271083,,0.5255354868564954,0.7173283295739569,1.2126648483145877,1.2452682754127657,0.6072534000485951,1.34245791288727,1.0372008990374557,1.2874880208200412,0.35439389416375644,,0.49235454436339343,0.9831464049079756,0.44580741126851664,1.6204586528141491,1.2583658080578424,1.105098882710778,1.5740834469400176,,,0.7117345964338723,0.5136049106205853,,,0.5984008211101901,,1.1438564240957125,1.0571114250907288,1.2000261017590839,,,1.1308473320745216,0.6931752336201457,0.9770390263581964,1.2256546209899868,,0.816847564862657,,,1.474132013898141,1.0089489700657808,,0.8581158105815178,,0.8294791143261248,1.5165338340649648,0.5061392373374203,0.6424131291769553,0.9359336867735425
2020-01-11,1.125471412446496,0.6676312387875344,1.0499222425161425,1.108368674814464,0.7054185618244484,1.1642279841985173,0.7738183729706106,1.344904847023591,1.69652989000521,0.8935826880171127,1.015126337760569,0.8190180073274548,1.0633845493431533,0.634548677746767,0.6743330206891162,1.2272376476239775,0.8409135143000263,,0.7404841640564703,0.9157082812583043,0.8918426675772373,0.6700402200405872,,1.2692576959850843,,,0.7528187125199501,0.6945117929115158,,0.69891698890274,,0.9264711932044176,0.7481839219308023,0.9344972979087272,0.8506704762129117,0.9436897931874749,0.7879611462225256,0.7100793591049598,1.0269848704605862,0.9125890688306808,1.4747308072777765,0.761527587443196,,0.5332126421602092,0.7195412013361565,1.216054169569761,1.2497680794089399,0.6074404714129601,1.3463155009656245,1.0335299280496402,1.2844277567363427,0.3315526884697106,,0.5070584336401781,0.9841444761236802,0.44867830734121184,1.6234261375521803,1.2576442239121717,1.1058378068673271,1.5705643914605238,,,0.710166001196315,0.5153219341419066,,,0.5998900658857408,,1.1411138837729542,1.054656008029612,1.1942211861993837,,,1.130241418958818,0.699011888783271,0.9793523322533477,1.2235730530759532,,0.8146757108967069,,,1.4625211436597563,1.0118363051765038,,0.8561702815748808,,0.8281464965653701,1.5193145747738577,0.5119755972414296,0.6414078629611989,0.9354651836947838
2020-01-12,1.125471412446496,0.6676312387875344,1.0499222425161425,1.108368674814464,0.7054185618244484,1.1642279841985173,0.7738183729706106,1.344904847023591,1.69652989000521,0.8935826880171127,1.015126337760569,0.8190180073274548,1.0633845493431533,0.634548677746767,0.6743330206891162,1.2272376476239775,0.8409135143000263,,0.7404841640564703,0.9157082812583043,0.8918426675772373,0.6700402200405872,,1.2692576959850843,,,0.7528187125199501,0.6945117929115158,,0.69891698890274,,0.9264711932044176,0.7481839219308023,0.9344972979087272,0.8506704762129117,0.9436897931874749,0.7879611462225256,0.7100793591049598,1.0269848704605862,0.9125890688306808,1.4747308072777765,0.761527587443196,,0.5332126421602092,0.7195412013361565,1.216054169569761,1.2497680794089399,0.6074404714129601,1.3463155009656245,1.0335299280496402,1.2844277567363427,0.3315526884697106,,0.5070584336401781,0.9841444761236802,0.44867830734121184,1.6234261375521803,1.2576442239121717,1.1058378068673271,1.5705643914605238,,,0.710166001196315,0.5153219341419066,,,0.5998900658857408,,1.1411138837729542,1.054656008029612,1.1942211861993837,,,1.130241418958818,0.699011888783271,0.9793523322533477,1.2235730530759532,,0.8146757108967069,,,1.4625211436597563,1.0118363051765038,,0.8561702815748808,,0.8281464965653701,1.5193145747738577,0.5119755972414296,0.6414078629611989,0.9354651836947838
2020-01-13,1.125471412446496,0.6676312387875344,1.0499222425161425,1.108368674814464,0.7054185618244484,1.1642279841985173,0.7738183729706106,1.344904847023591,1.69652989000521,0.8935826880171127,1.015126337760569,0.8190180073274548,1.0633845493431533,0.634548677746767,0.6743330206891162,1.2272376476239775,0.8409135143000263,,0.7404841640564703,0.9157082812583043,0.8918426675772373,0.6700402200405872,,1.2692576959850843,,,0.7528187125199501,0.6945117929115158,,0.69891698890274,,0.9264711932044176,0.7481839219308023,0.9344972979087272,0.8506704762129117,0.9436897931874749,0.7879611462225256,0.7100793591049598,1.0269848704605862,0.9125890688306808,1.4747308072777765,0.761527587443196,,0.5332126421602092,0.7195412013361565,1.216054169569761,1.2497680794089399,0.6074404714129601,1.3463155009656245,1.0335299280496402,1.2844277567363427,0.3315526884697106,,0.5070584336401781,0.9841444761236802,0.44867830734121184,1.6234261375521803,1.2576442239121717,1.1058378068673271,1.5705643914605238,,,0.710166001196315,0.5153219341419066,,,0.5998900658857408,,1.1411138837729542,1.054656008029612,1.1942211861993837,,,1.130241418958818,0.699011888783271,0.9793523322533477,1.2235730530759532,,0.8146757108967069,,,1.4625211436597563,1.0118363051765038,,0.8561702815748808,,0.8281464965653701,1.5193145747738577,0.5119755972414296,0.6414078629611989,0.9354651836947838
2020-01-14,1.1316588200841522,0.6686735535470487,1.0540389883211634,1.0989886816020318,0.7044420463893859,1.1490897845831285,0.7765939514052124,1.3328167056347324,1.6849858347750843,0.902764002097465,1.0144982124556332,0.8160512270983058,1.0575086097411581,0.6317867551726972,0.6733495957505727,1.2169576940615714,0.8364657067758396,,0.7567306448579757,0.9248367725398344,0.9005716640648297,0.6718403140993878,,1.2496412968516646,,,0.7529571942137105,0.6975773977686581,,0.6955515429975991,,0.9346594622803467,0.7424084296095612,0.933619974889011,0.854805737793045,0.9379525401681982,0.7816082645434246,0.7009828167582391,1.0254629910885187,0.9042496393284969,1.4719869248701019,0.7621672691160106,,0.5390387726555398,0.7282184205823423,1.2162581066029696,1.2460472765488928,0.5993793938335913,1.3383740402666437,1.0336110317635003,1.2710084809049755,0.36589170212570676,,0.5207188890944204,0.983692430896552,0.4654401110307209,1.6165036172874532,1.2589212486332049,1.1084754892546884,1.582718474351683,,,0.704289238353132,0.5169967021895435,,,0.6047831144642832,,1.1490732749264718,1.0487451634451728,1.1985972296172465,,,1.1260532872044984,0.6934279405005214,0.9841332457123587,1.2451426756333555,,0.8026958792340841,,,1.4867548897888005,0.9986318756905167,,0.8535098315171245,,0.8307521432979182,1.5171708545830596,0.5141500014373919,0.6438052432518864,0.9329188243672611
2020-01-15,1.1378824646620702,0.6723337224732289,1.0528058634040738,1.0925007396566002,0.7062091872966386,1.150111884279573,0.779350550077472,1.3231662774466164,1.688031391953309,0.8929882325798073,1.0145253551913869,0.8111684947921977,1.0385598604121202,0.6299819322633071,0.6729648571339762,1.2195756626517007,0.8315780845586583,,0.7610372787403896,0.9282646439325762,0.8993058621073957,0.6666455579143683,,1.2537711010636703,,,0.7500085795086893,0.7010389199856633,,0.6946853631145414,,0.9326288609418257,0.7359327735855139,0.9361289523580472,0.8591665807086287,0.9347075793836264,0.7809218847214375,0.7018576213453016,1.0238301687429023,0.9088474485541175,1.4559371210109868,0.767790803364167,,0.5375698026895287,0.7272274114707984,1.2144895423683,1.233491619733209,0.6006337012971553,1.3272062664400557,1.0397867557853417,1.273390915397469,0.3555535404075354,,0.49444215489730203,0.9853294961507401,0.4735972921635418,1.6107777048518326,1.2598924141809749,1.1079336524057752,1.5901470197014032,,,0.6979773944633112,0.51970854127601,,,0.5999743970164093,,1.1485883948874966,1.048591465251396,1.1949461592434139,,,1.1298941345527855,0.6964352769295185,0.9834484591632496,1.2483454720133176,,0.7841725577719986,,,1.4885512975562736,0.9915907280424356,,0.848446086593189,,0.8353231581729272,1.5121659887842027,0.5089249678656804,0.6466121237029891,0.9314502074636903
2020-01-16,1.1382810552219318,0.6722816072248334,1.0531648646529048,1.093487262226206,0.7056999759923805,1.150284321855234,0.7786779813519004,1.3236475353223485,1.687828641361719,0.892854868315482,1.0143066827443732,0.8116282055611805,1.0395083070497775,0.6293743973539326,0.672903238094724,1.2201323059578868,0.8314183038504844,,0.759727544184033,0.9286698168943823,0.8990197539217797,0.6661645330297389,,1.2542876078873564,,,0.7499516531160133,0.7006390243422149,,0.6939177183141317,,0.9326168699549086,0.7344664922943073,0.9369506279735568,0.858333696165224,0.9348834235559002,0.7809104462497113,0.701507630576517,1.024346644372711,0.9087923865844546,1.4556866120203713,0.7678163928660778,,0.5369626409063798,0.7271516340296486,1.2146971177501704,1.2334407267054843,0.5999778399889137,1.3277982366346124,1.0391853732898428,1.2747805321395993,0.35362070278626667,,0.4933882974087128,0.9850315196800036,0.47287615681282075,1.6122229701025912,1.2593206931937866,1.1075971031450678,1.5906587103878862,,,0.6980973663264775,0.52004303234473,,,0.5994993245281691,,1.1485093898958942,1.049231642942827,1.1967863406553745,,,1.1300537287826673,0.6967725638447093,0.9837744524114946,1.2498565062270486,,0.7850545097269319,,,1.4881688529788568,0.9922776262261713,,0.8474074886347516,,0.8347160873980488,1.5143919021748695,0.5081496247111569,0.6467665099939123,0.9315785286045514
2020-01-17,1.133498706134748,0.6715187409689888,1.0448170094712792,1.0936312240575756,0.709097919987829,1.1427073591358767,0.7749241839428544,1.3268981652626386,1.6888219660114352,0.9129355639370572,1.0091020365996353,0.8106926446879948,1.0395226129454336,0.6306932345769118,0.6725945339262365,1.2202957464825668,0.8143118068585233,,0.7708533159696006,0.9244419049781994,0.911826512534583,0.6685425615307081,,1.2617521725504952,,,0.7621252951180378,0.7058978331853025,,0.6970912553899613,,0.9365236064169153,0.7383747031411501,0.9373051397522597,0.853592883398599,0.9427644118090854,0.7824714601935323,0.7032778927618547,1.0230701406752987,0.9120471638789025,1.4793635238722818,0.771640063513375,,0.5338908257363496,0.7373248219349116,1.2235450320365813,1.2334998616068056,0.5907370348042161,1.3359203730840554,1.0453664863964178,1.2687180376008378,0.405523507608312,,0.43328860390127116,0.9907645011381556,0.4811855178117485,1.6185867685043225,1.2595057363521682,1.1126603816600895,1.5815196396007136,,,0.7024861427305714,0.5219963661681506,,,0.5984303763591421,,1.137088892154942,1.0602723438343666,1.1901545646245528,,,1.1268632050646479,0.6835210871547168,0.9879188504724458,1.2548350964840174,,0.7809450270576027,,,1.4632121879610926,0.9864826803321779,,0.8406832941857838,,0.8317499292159941,1.5254280488333367,0.5214788544556909,0.6543841435827735,0.9457583157834385
2020-01-18,1.1345542911419226,0.6698608856391648,1.0475355962651403,1.0919264488892457,0.712531722569537,1.1411300798827242,0.7697126345128757,1.31966244061767,1.6938952030559231,0.916566176234282,1.0119732685899634,0.806583411905517,1.0394021422757052,0.6248053886311401,0.6768484751341918,1.22124076140612,0.786321868724635,,0.7701176841696499,0.9200979371041861,0.9091517844742334,0.6694731342108609,,1.2626619276513187,,,0.7544551676775567,0.7052583460227139,,0.6975621914597943,,0.9260643293206934,0.7400281806385832,0.9357304705966913,0.8571811025365177,0.9193835171136368,0.7867537678951526,0.7026082783119639,1.0194266161693262,0.9200267485677688,1.4785882927787095,0.7701168006463023,,0.5329990670212537,0.7315649433196872,1.229479996767889,1.2234259288354554,0.5934473753845628,1.3344210167471615,1.0470438239557767,1.2674127940612259,0.3948148685939819,,0.44584567478402454,0.9901330188594811,0.4887857461045481,1.6131636166731433,1.2593960318585762,1.0870881640592371,1.5769533407720162,,,0.6979396214740877,0.5195676147533203,,,0.5980985851736859,,1.136519157523895,1.0787152977217827,1.1897350863133984,,,1.1304722882794533,0.6893463001976035,0.9810112495608715,1.254433930404792,,0.7819071434299246,,,1.4581186784105113,0.9893981305054105,,0.8470253377387211,,0.8301570198647154,1.5173274941260457,0.5224385979930227,0.652572142310617,0.9402503033588621
2020-01-19,1.1345542911419226,0.6698608856391648,1.0475355962651403,1.0919264488892457,0.712531722569537,1.1411300798827242,0.7697126345128757,1.31966244061767,1.6938952030559231,0.916566176234282,1.0119732685899634,0.806583411905517,1.0394021422757052,0.6248053886311401,0.6768484751341918,1.22124076140612,0.786321868724635,,0.7701176841696499,0.9200979371041861,0.9091517844742334,0.6694731342108609,,1.2626619276513187,,,0.7544551676775567,0.7052583460227139,,0.6975621914597943,,0.9260643293206934,0.7400281806385832,0.9357304705966913,0.8571811025365177,0.9193835171136368,0.7867537678951526,0.7026082783119639,1.0194266161693262,0.9200267485677688,1.4785882927787095,0.7701168006463023,,0.5329990670212537,0.7315649433196872,1.229479996767889,1.2234259288354554,0.5934473753845628,1.3344210167471615,1.0470438239557767,1.2674127940612259,0.3948148685939819,,0.44584567478402454,0.9901330188594811,0.4887857461045481,1.6131636166731433,1.2593960318585762,1.0870881640592371,1.5769533407720162,,,0.6979396214740877,0.5195676147533203,,,0.5980985851736859,,1.136519157523895,1.0787152977217827,1.1897350863133984,,,1.1304722882794533,0.6893463001976035,0.9810112495608715,1.254433930404792,,0.7819071434299246,,,1.4581186784105113,0.9893981305054105,,0.8470253377387211,,0.8301570198647154,1.5173274941260457,0.5224385979930227,0.652572142310617,0.9402503033588621
2020-01-20,1.1345542911419226,0.6698608856391648,1.0475355962651403,1.0919264488892457,0.712531722569537,1.1411300798827242,0.7697126345128757,1.31966244061767,1.6938952030559231,0.916566176234282,1.0119732685899634,0.806583411905517,1.0394021422757052,0.6248053886311401,0.6768484751341918,1.22124076140612,0.786321868724635,,0.7701176841696499,0.9200979371041861,0.9091517844742334,0.6694731342108609,,1.2626619276513187,,,0.7544551676775567,0.7052583460227139,,0.6975621914597943,,0.9260643293206934,0.7400281806385832,0.9357304705966913,0.8571811025365177,0.9193835171136368,0.7867537678951526,0.7026082783119639,1.0194266161693262,0.9200267485677688,1.4785882927787095,0.7701168006463023,,0.5329990670212537,0.7315649433196872,1.229479996767889,1.2234259288354554,0.5934473753845628,1.3344210167471615,1.0470438239557767,1.2674127940612259,0.3948148685939819,,0.44584567478402454,0.9901330188594811,0.4887857461045481,1.6131636166731433,1.2593960318585762,1.0870881640592371,1.5769533407720162,,,0.6979396214740877,0.5195676147533203,,,0.5980985851736859,,1.136519157523895,1.0787152977217827,1.1897350863133984,,,1.1304722882794533,0.6893463001976035,0.9810112495608715,1.254433930404792,,0.7819071434299246,,,1.4581186784105113,0.9893981305054105,,0.8470253377387211,,0.8301570198647154,1.5173274941260457,0.5224385979930227,0.652572142310617,0.9402503033588621
2020-01-21,1.1345542911419226,0.6698608856391648,1.0475355962651403,1.0919264488892457,0.712531722569537,1.1411300798827242,0.7697126345128757,1.31966244061767,1.6938952030559231,0.916566176234282,1.0119732685899634,0.806583411905517,1.0394021422757052,0.6248053886311401,0.6768484751341918,1.22124076140612,0.786321868724635,,0.7701176841696499,0.9200979371041861,0.9091517844742334,0.6694731342108609,,1.2626619276513187,,,0.7544551676775567,0.7052583460227139,,0.6975621914597943,,0.9260643293206934,0.7400281806385832,0.9357304705966913,0.8571811025365177,0.9193835171136368,0.7867537678951526,0.7026082783119639,1.0194266161693262,0.9200267485677688,1.4785882927787095,0.7701168006463023,,0.5329990670212537,0.7315649433196872,1.229479996767889,1.2234259288354554,0.5934473753845628,1.3344210167471615,1.0470438239557767,1.2674127940612259,0.3948148685939819,,0.44584567478402454,0.9901330188594811,0.4887857461045481,1.6131636166731433,1.2593960318585762,1.0870881640592371,1.5769533407720162,,,0.6979396214740877,0.5195676147533203,,,0.5980985851736859,,1.136519157523895,1.0787152977217827,1.1897350863133984,,,1.1304722882794533,0.6893463001976035,0.9810112495608715,1.254433930404792,,0.7819071434299246,,,1.4581186784105113,0.9893981305054105,,0.8470253377387211,,0.8301570198647154,1.5173274941260457,0.5224385979930227,0.652572142310617,0.9402503033588621
2020-01-22,1.1363425263916134,0.6698223817201621,1.0472828892638246,1.0918828846993835,0.7132757527928989,1.1379714363055897,0.7705183812105014,1.3182176314818195,1.6935754795516138,0.9167859333173575,1.0088960693919464,0.8089961807332638,1.0395921390044702,0.6264348993817938,0.673883685532485,1.2181254430423765,0.7875704586772129,,0.7692729897039042,0.9160945994697909,0.9097987327511302,0.670908985607581,,1.2659301927083269,,,0.757325716159117,0.7054305649653182,,0.6966871438989997,,0.9259934345752789,0.7407786967622271,0.9380288002693872,0.857046334558667,0.9220144606772591,0.7867685844445009,0.7008461725218054,1.0154549104689872,0.9179921403491963,1.4797480022512637,0.7698204716229952,,0.532619853382224,0.732881943823912,1.2302712457237275,1.2231940726239974,0.5939691396658825,1.3339434009461142,1.0482127780777717,1.2675393429300423,0.4002908873977861,,0.45468923502514413,0.9909266447315715,0.48771140725595424,1.6075970405949973,1.258881299181408,1.093705625449897,1.5780545512872746,,,0.697260175807349,0.5201000540758072,,,0.5968803586985357,,1.1359595879944873,1.0820908958023043,1.1896091362352272,,,1.127614131240541,0.6931043334854592,0.9810239691848018,1.2552776454332328,,0.7833392806094588,,,1.4581947290645114,0.9906368293885102,,0.8440188640430247,,0.8295382475630697,1.5153795464031408,0.5264464055198862,0.6607639746982805,0.9404695983203729
2020-01-23,1.1360336748477948,0.6696370223532031,1.0466249736023685,1.0930232970005742,0.715025405069226,1.136232039159754,0.7712509403337608,1.3193037310814408,1.6935099074267976,0.9176573941714732,1.0087408272791616,0.8058812240601588,1.0419403267633354,0.6260731051050865,0.673437996311848,1.2179654181860189,0.7877268814399233,,0.7729866651313969,0.913063458803932,0.9104439473172394,0.6704314440950682,,1.2674494411569965,,,0.7535616818230783,0.7070027023813784,,0.6973692910992445,,0.92538735868435,0.7412061122043406,0.9373529495704463,0.8575169015560702,0.9232884275531621,0.7860364347722104,0.70656584516009,1.0212461077418522,0.9207774392578781,1.4808283879630135,0.7690984404174175,,0.532357727610094,0.7319473254865,1.2307274023175372,1.2237248676230512,0.5919913677355023,1.3344854841744778,1.0488517402890176,1.2669969620223172,0.39832828231432676,,0.4556548979111039,0.9894150937079568,0.48814134807052667,1.607178745811225,1.2580350803386202,1.0930093649923733,1.5786130099778186,,,0.6953776264187019,0.5167702264307328,,,0.5985583352034376,,1.1344096611823176,1.0783945331361593,1.190906954268293,,,1.1267635981436668,0.6908149274793319,0.9810416864672439,1.2559428972966993,,0.7819378571734621,,,1.4575756737525907,0.9934951277061687,,0.8439396130158812,,0.8287561526452961,1.5140694926949896,0.5276397383795157,0.6617813533211173,0.9407944498159196
2020-01-24,1.1355228226103253,0.6705261456128354,1.0465790031763507,1.0928764214643483,0.7132930834597506,1.1404920085146883,0.7727634973301855,1.3174529872155465,1.6922648011983301,0.9264661204021213,1.010358892975479,0.8041397031664371,1.047027107475585,0.6263511518955371,0.6697750515600642,1.218946950036447,0.7912553713134471,,0.7704435501491363,0.9137625532902455,0.9091643057439334,0.6715956710957963,,1.2684947884634672,,,0.756861971360832,0.7063267503850204,,0.6971603744823689,,0.9269011308536539,0.7419640268837279,0.9355467336628505,0.8557270724807816,0.9250458526615281,0.7872515878328977,0.703682186267878,1.0225897223219167,0.917903580642026,1.4806233665747146,0.7688300583963691,,0.5372309562757156,0.7322135125234348,1.2255422909463556,1.2259628836593626,0.5912907659706425,1.3334289231231875,1.0479943715696571,1.2678370167710926,0.40042329952883454,,0.46940545796567373,0.9898299113491799,0.4862093817815329,1.60512700242604,1.2550638298378918,1.0924338866027878,1.5796660012519204,,,0.6961150635795814,0.5169214261937755,,,0.5977381099098058,,1.139198757030603,1.0738093483798117,1.194829170429323,,,1.1282094850905429,0.6893293307940302,0.9868102666938715,1.261440130565929,,0.7852088840341832,,,1.4601163914880144,0.9942909531080073,,0.8407318651839587,,0.8289563590881364,1.5215740319539806,0.5284358969410484,0.6601471157034544,0.9401797607222573
2020-01-25,1.1346428098874188,0.6751960543155157,1.043995629502506,1.107437582918468,0.7131654592708764,1.1348052101762542,0.7768653491818487,1.333635161672982,1.7060883858829106,0.8986531677245283,1.0084213033268665,0.8074581974041822,1.03368533770583,0.6499294098034663,0.6685548351797241,1.2221440579389302,0.7927801226850021,,0.7593178116681117,0.9178560082669253,0.9073621138823348,0.6699428387403805,,1.2832805965440535,,,0.7434155524659105,0.7122396093744935,,0.7001172006538638,,0.931109818448317,0.7480475041967154,0.9357847738036131,0.8568605441430861,0.9391291335285556,0.7883992533466918,0.712105156857983,0.9631071394305212,0.9157868160756392,1.4862517553251857,0.7689107387134001,,0.5405499201941775,0.7262682896075463,1.2286545335594123,1.2339640246335637,0.5969554277653607,1.3426157018926121,1.0473864892503155,1.282422871120355,0.4004982428256257,,0.466440031749029,0.9936344409771086,0.47460892724981424,1.6166240694952048,1.2553513997460521,1.0964782128769515,1.5810265295623518,,,0.7045812510354382,0.5286082959504544,,,0.6013878863109929,,1.1402374549293914,1.087960249772216,1.2226497361985427,,,1.128438893859368,0.7058276330354012,0.9785520568150534,1.2899490547189005,,0.7959392435366486,,,1.4511099362481064,1.0098725123311405,,0.843245325198771,,0.8333888722740591,1.5306292357853322,0.5435801975230449,0.6714913342641273,0.9416650772010292
2020-01-26,1.1346428098874188,0.6751960543155157,1.043995629502506,1.107437582918468,0.7131654592708764,1.1348052101762542,0.7768653491818487,1.333635161672982,1.7060883858829106,0.8986531677245283,1.0084213033268665,0.8074581974041822,1.03368533770583,0.6499294098034663,0.6685548351797241,1.2221440579389302,0.7927801226850021,,0.7593178116681117,0.9178560082669253,0.9073621138823348,0.6699428387403805,,1.2832805965440535,,,0.7434155524659105,0.7122396093744935,,0.7001172006538638,,0.931109818448317,0.7480475041967154,0.9357847738036131,0.8568605441430861,0.9391291335285556,0.7883992533466918,0.712105156857983,0.9631071394305212,0.9157868160756392,1.4862517553251857,0.7689107387134001,,0.5405499201941775,0.7262682896075463,1.2286545335594123,1.2339640246335637,0.5969554277653607,1.3426157018926121,1.0473864892503155,1.282422871120355,0.4004982428256257,,0.466440031749029,0.9936344409771086,0.47460892724981424,1.6166240694952048,1.2553513997460521,1.0964782128769515,1.5810265295623518,,,0.7045812510354382,0.5286082959504544,,,0.6013878863109929,,1.1402374549293914,1.087960249772216,1.2226497361985427,,,1.128438893859368,0.7058276330354012,0.9785520568150534,1.2899490547189005,,0.7959392435366486,,,1.4511099362481064,1.0098725123311405,,0.843245325198771,,0.8333888722740591,1.5306292357853322,0.5435801975230449,0.6714913342641273,0.9416650772010292
