,A,ABBV,ABT,ALGN,ALLE,AMGN,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CI,CIEN,CNC,COO,COR,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,ELV,EW,GEHC,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,LXRX,MCK,MDT,MMSI,MOH,MRK,MRNA,MTD,NKTR,OGN,PFE,PODD,PRGO,QBIO,REGN,RMD,RVTY,STE,STT,SYK,TECH,TFX,TMO,TRP,UHS,UNH,VRTX,VTRS,WAT,WHSI,WST,XRAY,YNDX,ZBH,ZTS
2020-03-15,1.2089948083010822,0.9389325873897826,1.034952116452535,1.285232276088944,0.9473724591710262,1.1855118598792864,0.9781692062846523,0.7752779022017287,1.2889969049248644,,0.7502758864891514,0.998525314288557,1.250401173028574,,1.0004437561763146,1.3730853561644543,0.9672954041290469,1.0385781427756504,,,1.1995578327045968,0.8314288574785375,1.049957149471433,1.128541297337564,,1.321710860852354,0.808927234116478,,0.6723350398804298,1.1574661091836729,0.9298484433220883,0.6970353320086599,1.4765376487012078,0.7948200496714496,1.0712596842302415,0.9600099759032527,1.1783415732590874,1.0684382703001958,0.8670385348681126,1.1251439991662782,1.0918816637441655,1.0447483250608742,1.1194743872500144,0.9149922407106675,0.8954574081914505,,0.7907092718542497,,0.8894796730860703,,,0.9645789064200603,,1.3236835378931646,2.1031621222163825,0.8388135665068384,1.2164068011550297,0.8336616437848721,0.8526524946907509,1.5556576204976422,1.1936965622623885,,1.1420408035887548,0.8980794572314516,1.4581081928121056,1.1528778553192238,1.289430253716318,1.1284671350141993,,1.0579769963145687,0.22238299005259465,,0.7589659327128268,1.109021896601961,0.8775047123919041,0.8340065889354508
2020-03-16,1.2089948083010822,0.9389325873897826,1.034952116452535,1.285232276088944,0.9473724591710262,1.1855118598792864,0.9781692062846523,0.7752779022017287,1.2889969049248644,,0.7502758864891514,0.998525314288557,1.250401173028574,,1.0004437561763146,1.3730853561644543,0.9672954041290469,1.0385781427756504,,,1.1995578327045968,0.8314288574785375,1.049957149471433,1.128541297337564,,1.321710860852354,0.808927234116478,,0.6723350398804298,1.1574661091836729,0.9298484433220883,0.6970353320086599,1.4765376487012078,0.7948200496714496,1.0712596842302415,0.9600099759032527,1.1783415732590874,1.0684382703001958,0.8670385348681126,1.1251439991662782,1.0918816637441655,1.0447483250608742,1.1194743872500144,0.9149922407106675,0.8954574081914505,,0.7907092718542497,,0.8894796730860703,,,0.9645789064200603,,1.3236835378931646,2.1031621222163825,0.8388135665068384,1.2164068011550297,0.8336616437848721,0.8526524946907509,1.5556576204976422,1.1936965622623885,,1.1420408035887548,0.8980794572314516,1.4581081928121056,1.1528778553192238,1.289430253716318,1.1284671350141993,,1.0579769963145687,0.22238299005259465,,0.7589659327128268,1.109021896601961,0.8775047123919041,0.8340065889354508
2020-03-17,1.091903309181493,1.0359577086049545,1.025585365938125,1.401550317854496,1.0243563402174818,1.0593270424927959,1.0288575504649478,0.7245314748530202,1.1677912068844654,,0.7420205730334835,1.117943809323011,1.1203990869658316,,0.8855362182846266,1.4157649964503876,0.9997783852198484,1.0495262967606769,,,1.2108696571553506,0.8944241428216472,1.0351511111838683,0.9926406417663187,,1.426479666410934,0.8735794065895329,,0.5747024525476712,1.3439424963285755,1.2117380893193315,0.7457640689965063,1.4626759951341366,0.8984404207897864,1.0407793031923935,0.797535158609001,1.2284922967382486,1.1570136653367993,0.7866476166356696,1.329550286659213,1.006459072169428,0.7523939581608851,1.0560482617933487,1.007148494907008,1.2538882237064297,,0.8176284778433642,,0.8549005563366266,,,0.9177249795355897,,1.0345287798450378,1.9949008208665353,0.7729954574723894,1.1160454162556706,0.865069854278198,0.9319730137210347,1.6449715787985728,1.2071371709479644,,1.1410000251048498,0.8506772872938863,1.3279440932596214,1.4215737882569701,1.4072987755005406,1.092378587166682,,0.9367115331904543,0.20758980219817755,,0.8926568661571035,1.0649152933702701,0.8010628693275648,0.9984066364323918
2020-03-18,1.1371532037425025,0.9115507833759908,1.04703707821434,1.3419122431988861,1.0026263173564562,1.1106334883036766,1.119401270337636,0.827300006830941,1.1800124860733257,,0.759402795880029,1.0835154021651012,1.134078076395467,,0.9802538247879022,1.3890687886956938,0.9972573897777,1.11683139488645,,,1.2609583751411233,0.8074707983501216,0.98551430773027,0.9665966089244641,,1.3870646554041823,0.8899037222203869,,0.6406662368593586,1.0962280006403506,1.0645283608331315,0.7634623027573302,1.3363526540766613,0.760345719143674,1.0505822680539914,0.6960023453506893,1.1934494234154183,1.1285583924081821,0.8235894746094549,1.236867850483454,1.068646450123505,0.9051542884255449,1.1816290044090825,0.9685474383689557,1.424942373369119,,0.83912772519923,,0.9192118884495284,,,0.930820941216677,,1.0708365808043585,1.6637924204307433,0.8680587673143921,1.264614716522726,0.7949813271814924,0.9711644879746897,1.5602442456643515,1.0571252441729508,,0.9279079551213736,0.8606849754861391,1.1916823172377822,1.274388558026473,1.4013029003222788,1.0672305373074882,,0.9302451917016402,0.1637734505786091,,0.7871024575406307,1.0071821414714885,0.6343167364901823,0.9602842195316253
2020-03-19,1.1257222256811752,0.9092009559070314,1.0237432427005793,1.4107383167425005,1.0209209368746164,1.094455419661011,1.0543924058187637,0.8488881323771039,1.168836181290348,,0.7940327032786568,1.0949919091416302,1.1387621805862853,,1.0183789153473084,1.4245564539455802,1.0375911680640473,1.128272666091334,,,1.2403221653514895,0.8625038238632571,0.9817672590653155,0.9429596970071034,,1.4511292744941158,0.8807756623426843,,0.5772297602218616,1.155777927873627,1.079411415558033,0.7966818478432752,1.3744742881545162,0.7778068427814959,1.077948012385006,0.7151926256108273,1.286010869239684,1.1324336615449366,0.8126660954909728,1.3049410554702607,1.0448131790569064,0.9104478050374682,1.1723836932202094,0.9959182762765759,1.4606680764281756,,0.8467647299199844,,0.8772680496090021,,,0.9026349801424508,,1.11237559469045,1.681861422718365,0.8600148130029313,1.2801572184576313,0.7723321329611867,0.9918906238360774,1.5911147183655925,1.0350156018148038,,0.9541566470334819,0.8230591612739236,1.2355715836320857,1.3607538562685357,1.4503367130177434,1.0327482487802915,,0.9329412413897473,0.17148427406777023,,0.8045511507960609,1.046402922367057,0.6633939645948528,0.9715567592660497
2020-03-20,1.1357497357350341,0.9006096907196278,1.0416943984678375,1.4072153053804015,1.0231232782749375,1.0984038327686867,1.0794942120048079,0.8675723629464507,1.17525750005484,,0.7996046110094115,1.0667936762462151,1.1473364128597308,,0.9904094329445294,1.4043231190772418,0.9883221500003411,1.1131931454464323,,,1.2432038014596036,0.843054139704905,0.9866107420346425,0.9586392544529143,,1.4506417868503785,0.8535198055401438,,0.5781974105525906,1.0417692230437003,1.0325795582274266,0.7968756904195938,1.344135735053534,0.7961050336996175,1.0336327807093402,0.7108707684852411,1.269053385249014,1.1196823692519136,0.8318727044600044,1.2636365423151596,1.0679271989193477,0.8817056989774358,1.1902458762399737,0.9576121826835496,1.4431397242483954,,0.8444756889146253,,0.8559555691091285,,,0.9211051581027567,,1.1161595395302089,1.6266255018086955,0.8496936451248076,1.3157432318668842,0.765692892048646,0.9882778225580847,1.5617761016420124,0.9905725227525833,,0.9273415394388794,0.8487959680802594,1.1875936162626974,1.2324365320332111,1.4314491400619707,1.0183883259254076,,0.922464197750325,0.17691494210826048,,0.7629499902184104,1.009618216209531,0.6079486448319664,0.9772668189557985
2020-03-21,1.0901680202337423,0.8980739401158099,1.0818823798943955,1.3438464372281254,1.0909021456455223,1.1084492146258649,1.0716344556521264,0.8427890360121857,1.1663494282048879,,0.7802592249198305,1.061230906325983,1.119512116411876,,0.991987110783079,1.4350930211153834,1.0257823329091609,1.1315354798236186,,,1.2136212957104866,0.8577679371355826,0.957306789425114,1.0041860981514064,,1.4419715874775467,0.8904737925113605,,0.6186659165435896,1.0562410173616612,1.0206367223061863,0.8508199356081584,1.3847373790465094,0.8118401713241347,0.9348623728452476,0.6816106284673048,1.2158925910773106,1.1112866874948153,0.8527805988943299,1.2746026800820134,1.1031341056342587,0.9773885757976605,1.1686257153376893,0.9441345163049245,1.3722320245505117,,0.809479601847081,,0.9183248412318143,,,0.9297748374336235,,1.1113552944910536,1.5979210861472746,0.914439945856885,1.4091034865428627,0.6908852665344754,0.9943282115237905,1.509727588391067,1.0142569825797725,,0.930982831635945,0.829323937365716,1.159578144087112,1.2840418233308286,1.4362431073481514,1.0250698971783805,,0.910937630415699,0.1842414334711962,,0.7905729178485876,0.9959168579488238,0.6152732211001669,0.9567332989883087
2020-03-22,1.0901680202337423,0.8980739401158099,1.0818823798943955,1.3438464372281254,1.0909021456455223,1.1084492146258649,1.0716344556521264,0.8427890360121857,1.1663494282048879,,0.7802592249198305,1.061230906325983,1.119512116411876,,0.991987110783079,1.4350930211153834,1.0257823329091609,1.1315354798236186,,,1.2136212957104866,0.8577679371355826,0.957306789425114,1.0041860981514064,,1.4419715874775467,0.8904737925113605,,0.6186659165435896,1.0562410173616612,1.0206367223061863,0.8508199356081584,1.3847373790465094,0.8118401713241347,0.9348623728452476,0.6816106284673048,1.2158925910773106,1.1112866874948153,0.8527805988943299,1.2746026800820134,1.1031341056342587,0.9773885757976605,1.1686257153376893,0.9441345163049245,1.3722320245505117,,0.809479601847081,,0.9183248412318143,,,0.9297748374336235,,1.1113552944910536,1.5979210861472746,0.914439945856885,1.4091034865428627,0.6908852665344754,0.9943282115237905,1.509727588391067,1.0142569825797725,,0.930982831635945,0.829323937365716,1.159578144087112,1.2840418233308286,1.4362431073481514,1.0250698971783805,,0.910937630415699,0.1842414334711962,,0.7905729178485876,0.9959168579488238,0.6152732211001669,0.9567332989883087
2020-03-23,1.0901680202337423,0.8980739401158099,1.0818823798943955,1.3438464372281254,1.0909021456455223,1.1084492146258649,1.0716344556521264,0.8427890360121857,1.1663494282048879,,0.7802592249198305,1.061230906325983,1.119512116411876,,0.991987110783079,1.4350930211153834,1.0257823329091609,1.1315354798236186,,,1.2136212957104866,0.8577679371355826,0.957306789425114,1.0041860981514064,,1.4419715874775467,0.8904737925113605,,0.6186659165435896,1.0562410173616612,1.0206367223061863,0.8508199356081584,1.3847373790465094,0.8118401713241347,0.9348623728452476,0.6816106284673048,1.2158925910773106,1.1112866874948153,0.8527805988943299,1.2746026800820134,1.1031341056342587,0.9773885757976605,1.1686257153376893,0.9441345163049245,1.3722320245505117,,0.809479601847081,,0.9183248412318143,,,0.9297748374336235,,1.1113552944910536,1.5979210861472746,0.914439945856885,1.4091034865428627,0.6908852665344754,0.9943282115237905,1.509727588391067,1.0142569825797725,,0.930982831635945,0.829323937365716,1.159578144087112,1.2840418233308286,1.4362431073481514,1.0250698971783805,,0.910937630415699,0.1842414334711962,,0.7905729178485876,0.9959168579488238,0.6152732211001669,0.9567332989883087
2020-03-24,1.079771938148472,0.9157163488845455,1.103759574042271,1.3186496707498083,1.0838014156948241,1.0604889526118058,1.0690334935055597,0.8920940302000464,1.1405977159715455,,0.7810523682377678,1.055400054043792,1.115615417017088,,0.9846640271994406,1.4292261349678494,0.9988315278906722,1.159605079976126,,,1.1777523035650124,0.8090211301013117,0.9248268834383465,0.9365151537641832,,1.4557707676297733,0.8995040268470659,,0.5961388889095909,0.9899115272649467,1.0186826846458195,0.8445953646407162,1.382424459866988,0.7657983181881874,0.9009332234740116,0.7040733388900372,1.2357153119877406,1.1201621951898024,0.8842517786941746,1.2300123476351799,1.0729636556841466,0.9040934509695806,1.1841385630963897,0.9531288922265175,1.3372396723350195,,0.8394809296690273,,0.9610290593653982,,,0.8959293848496985,,1.0451597815202511,1.5114620302610038,0.8245458230850573,1.2634356272481568,0.697430889407061,1.0123230784804484,1.5045682787709591,1.055595410463911,,0.9593174183611087,0.8735682064353503,1.1849796670159194,1.2600002126624328,1.4174523145650038,0.9894224148593953,,0.9285798869837834,0.19061638252525143,,0.7727401894279536,0.9670624723472008,0.6421545843270374,0.9916581348949859
2020-03-25,1.0391605552046412,0.8787933903730386,1.1409743738829672,1.4725472042013208,1.0805730247605425,1.0681458920101619,0.9858842795612072,0.8044157162054171,1.0418306889873288,,0.782725933313827,1.0755121411688944,1.0776605748695387,,1.060267990353342,1.3651103623921168,0.9594466737549978,1.143147447996609,,,1.073942637658969,0.7998039300302958,0.912742867451588,0.8908024149489508,,1.4794160048321896,1.0638204424551179,,0.5501830569475302,1.0318736791538667,1.0097784729942374,0.8828974698289521,1.3600633794694676,0.8624354624729716,0.9002148862561989,0.7248396062673881,1.3288148894990173,1.2567703287160352,0.8906822607131557,1.2847577365026386,0.9921960328246697,0.7768636102879184,1.1824953439196784,0.9987058650061662,1.2970135504907403,,0.801790191557,,0.9929594674341867,,,0.8560699457663394,,1.0272937656802894,1.2886231498982508,0.699742722835513,1.2844171267487272,0.7623845686764802,1.0407768910983777,1.517611954447173,1.139070771009118,,1.0564665270931188,0.9298955358149193,1.2655570655774926,1.2501768653039884,1.445075498685839,1.0274229530766998,,0.9925826403473837,0.1446639803717721,,0.778172929965715,0.9978904017737009,0.8102415158418614,1.0587196433464692
2020-03-26,1.0436535783721286,0.8773313204993143,1.140901028535922,1.4990226425172593,1.0920048241093474,1.0506225874742168,0.9806557345840777,0.8026415387029406,1.046423912714202,,0.7804019379966733,1.0891530551432989,1.0649454202600352,,1.0534617167567766,1.3804926545135716,0.9570239080358275,1.1222967696604056,,,1.0661157518723292,0.7961910142441911,0.9095118206137394,0.8934041863552906,,1.50232104827197,1.0689682223453487,,0.5307982789940399,1.0477786768833552,1.0141443280643605,0.8986175382115983,1.397735553247988,0.8722928648252392,0.8901670281415744,0.7313526279745223,1.3477428070603557,1.2708204594532861,0.8878050028964972,1.2924714960631922,0.9857136209251847,0.7603144107054502,1.1662183493111895,1.0182089638060028,1.318552958445464,,0.7954271577679706,,0.9867083994792394,,,0.8535291018135888,,1.020315929845246,1.2812590659709135,0.6834689937647352,1.2803373686921433,0.7622733478404123,1.036208331369445,1.5166933437139796,1.1542715877567005,,1.0806369826637443,0.9155734408795797,1.2831594367746524,1.2820254657098336,1.4584190926895793,1.006036719035711,,0.9826776666657824,0.13982857771134183,,0.7861833167115616,1.0078252417015647,0.8182940133627516,1.0669309651254912
2020-03-27,1.0419442119530626,0.9130290637019765,1.1353689239982414,1.4303226257483304,1.1041512125301944,0.9982658890464953,1.0101402204224228,0.8329827475131467,1.0445408360455548,,0.7890156825657805,1.063614572605295,1.0695980518018684,,1.0375249639190267,1.4067210920549982,0.9994676159934414,1.1732529964105567,,,1.0862531494148584,0.8868658153223562,0.9252972686553638,0.880444231924919,,1.4890247763703224,1.0359134307317368,,0.5593754801196614,0.9888004223378934,1.001536618288808,0.9132955387981688,1.4440759292694083,0.8941300907437986,0.9465105408594793,0.7329049227191385,1.305648260093293,1.2763419927246091,0.8891896386511264,1.3300997931171579,1.0281111687713864,0.7278061937092704,1.17604784423544,1.0159856578886066,1.208651501458157,,0.826708900243062,,0.9426098471327818,,,0.8674791798978675,,0.9861514907639704,1.1597902418099515,0.6883095707158,1.2715481804962823,0.766302725802194,1.0748691888701227,1.3954177257390132,1.1435805729301756,,1.0328306176865363,0.8923772913340354,1.2399519575157878,1.2340242577145282,1.447207871759382,1.0058924238924767,,1.0044177789989344,0.1105019403740152,,0.8830858578009194,0.9768984229053412,0.8081296963657606,1.0892963529093256
2020-03-28,1.0480739108006996,0.9115508266785389,1.1325029898680952,1.4473061324071046,1.1151595840822255,0.990780296050706,1.0040135713752634,0.8307972821445312,1.0470061684694192,,0.7787281290583882,1.06418438982126,1.0694458002503622,,1.043487143088973,1.416783374797645,1.0031535333141124,1.1748206871258664,,,1.0755738123005287,0.9044392045220265,0.9182312171775565,0.877263122430305,,1.4974033830372286,1.0301380776711657,,0.5607061997265023,1.0084880873463586,1.0009005876180967,0.9305752435021495,1.4421163967103368,0.8845666574232018,0.946336615407103,0.748041413426181,1.3062446990809229,1.2745476314812147,0.89214719713298,1.3420932020545528,1.0211954302538584,0.7497207329164783,1.1838015834392064,1.0161005555306055,1.230240583243966,,0.8291132179698963,,0.9352356075790303,,,0.8702670430414476,,0.9817374596795237,1.1649900424964104,0.686227024528348,1.273694314232254,0.7800306442915936,1.0657618134546547,1.3893843859488604,1.1435204590472505,,1.0340362894318686,0.8969850714512317,1.2447777830864173,1.2350157946618738,1.4551291064964544,1.0106334996041433,,1.0081538563467616,0.11507962278306526,,0.889287303722588,0.9889437272865271,0.8229347295515383,1.100358173462802
2020-03-29,1.0480739108006996,0.9115508266785389,1.1325029898680952,1.4473061324071046,1.1151595840822255,0.990780296050706,1.0040135713752634,0.8307972821445312,1.0470061684694192,,0.7787281290583882,1.06418438982126,1.0694458002503622,,1.043487143088973,1.416783374797645,1.0031535333141124,1.1748206871258664,,,1.0755738123005287,0.9044392045220265,0.9182312171775565,0.877263122430305,,1.4974033830372286,1.0301380776711657,,0.5607061997265023,1.0084880873463586,1.0009005876180967,0.9305752435021495,1.4421163967103368,0.8845666574232018,0.946336615407103,0.748041413426181,1.3062446990809229,1.2745476314812147,0.89214719713298,1.3420932020545528,1.0211954302538584,0.7497207329164783,1.1838015834392064,1.0161005555306055,1.230240583243966,,0.8291132179698963,,0.9352356075790303,,,0.8702670430414476,,0.9817374596795237,1.1649900424964104,0.686227024528348,1.273694314232254,0.7800306442915936,1.0657618134546547,1.3893843859488604,1.1435204590472505,,1.0340362894318686,0.8969850714512317,1.2447777830864173,1.2350157946618738,1.4551291064964544,1.0106334996041433,,1.0081538563467616,0.11507962278306526,,0.889287303722588,0.9889437272865271,0.8229347295515383,1.100358173462802
2020-03-30,1.0480739108006996,0.9115508266785389,1.1325029898680952,1.4473061324071046,1.1151595840822255,0.990780296050706,1.0040135713752634,0.8307972821445312,1.0470061684694192,,0.7787281290583882,1.06418438982126,1.0694458002503622,,1.043487143088973,1.416783374797645,1.0031535333141124,1.1748206871258664,,,1.0755738123005287,0.9044392045220265,0.9182312171775565,0.877263122430305,,1.4974033830372286,1.0301380776711657,,0.5607061997265023,1.0084880873463586,1.0009005876180967,0.9305752435021495,1.4421163967103368,0.8845666574232018,0.946336615407103,0.748041413426181,1.3062446990809229,1.2745476314812147,0.89214719713298,1.3420932020545528,1.0211954302538584,0.7497207329164783,1.1838015834392064,1.0161005555306055,1.230240583243966,,0.8291132179698963,,0.9352356075790303,,,0.8702670430414476,,0.9817374596795237,1.1649900424964104,0.686227024528348,1.273694314232254,0.7800306442915936,1.0657618134546547,1.3893843859488604,1.1435204590472505,,1.0340362894318686,0.8969850714512317,1.2447777830864173,1.2350157946618738,1.4551291064964544,1.0106334996041433,,1.0081538563467616,0.11507962278306526,,0.889287303722588,0.9889437272865271,0.8229347295515383,1.100358173462802
2020-03-31,1.0297798360141088,0.9054797769400332,1.1414847244980464,1.4051645767736896,1.1031086493731157,0.994516502829602,0.9892193716019807,0.8230135500551261,1.0589212138486395,,0.7734090097344695,1.051945128247729,1.1039283043108654,,1.0384708392349071,1.3995792776865141,0.9852606191737385,1.1925793000671936,,,1.048782935536154,0.8698184460928856,0.8952854576892434,0.8794753167441222,,1.4674725034032374,0.9806652398176662,,0.5725629807217443,1.0057852720967653,1.0075741886152363,0.9303760654849704,1.4261894664708497,0.8833912549128706,0.9314344532819231,0.7581040234179837,1.3017890814882163,1.247791621829029,0.9241045925839703,1.3114151214402332,1.0065153457528018,0.7606703141645591,1.2190656996706026,0.9966617814220091,1.1995064740926382,,0.857799315025473,,0.9323419031765688,,,0.8847748864612555,,0.992354377577634,1.2966448412887073,0.7003761278690362,1.2945755650143713,0.7693277966617023,1.0899262395187643,1.3895379236269685,1.1222441284242504,,1.011295495925741,0.8941594647524992,1.197541125957419,1.2928316400742466,1.427745179457235,1.0261010281249598,,0.9815797376706462,0.09859361979771337,,0.884245981797966,0.9733319416351486,0.8221558092614774,1.0937738365853695
2020-04-01,1.0305122183327844,0.9042532007751203,1.1415462124724884,1.407035570037929,1.104994912488013,0.9962691716012154,0.9898386941381954,0.820430839992834,1.0586799638838533,,0.7713500930630989,1.0491884948724757,1.1036390486443883,,1.0405016601601578,1.3970724885782977,0.9860857508136985,1.1919506874757866,,,1.0488641629217763,0.8718644464166495,0.896281143908097,0.8796546251287346,,1.468094458788356,0.9831263226792047,,0.5736531195240626,1.0061771152338606,1.0068591594016574,0.9321753179275921,1.4251634232437658,0.8827335602009078,0.9319643764524941,0.7567519068452601,1.3045946076302297,1.2487168768822101,0.9248660111192124,1.3139906424240926,1.006180958148526,0.7574255980618532,1.2201957993098398,0.9977954027446176,1.1983126901345424,,0.8575271529922163,,0.9314981676433127,,,0.8845077829120208,,0.9931335674937067,1.2826600394271497,0.6980221547577937,1.2975954027826722,0.7701886088152776,1.089617981980101,1.3861009893079463,1.1202118582379743,,1.0097604228860193,0.8942262885799468,1.1915534883459378,1.2930951544008045,1.4278963955159756,1.024002720021863,,0.9835882776619674,,,0.8844940098056644,0.9726136918026295,0.81962217663891,1.0928023838743826
2020-04-02,1.0294776883135421,0.9055825386867081,1.1327373958064715,1.4340350708386806,1.129711354052249,0.9875494319817043,0.985897425766408,0.812230286852561,1.081717300547935,,0.7631869282085324,1.0713392233069294,1.079482747841078,,1.0124250940319288,1.3997270486557873,0.967258629056734,1.1798192687551574,,,1.0334457026270054,0.8613491450290902,0.9202011862368455,0.8886958125208336,,1.4679127033238146,1.014039966973337,,0.5802891821815014,1.0241868038533242,1.0251219676900123,0.9330485095988131,1.422389983430452,0.8921525190203604,0.9487799754709654,0.7290803115723108,1.3184858727013073,1.266633592591473,0.9134532899006891,1.3332378438593118,0.993147757845996,0.793808872483302,1.2006989317401453,1.0167029887522034,1.2192055865320848,,0.8628985018003084,,0.9409647291937204,,,0.8798775942786298,,1.0091422388808862,1.241576495846415,0.671647660598125,1.2884232341527002,0.7891139287732422,1.0732989678404057,1.3863128333004084,1.177974864578669,,1.0134480036392108,0.8913562225682544,1.213803800489026,1.334078743804745,1.4244497146462187,1.0343269536664512,,0.9573260217014523,,,0.8866530697207577,0.9793218347084844,0.8723814631471448,1.097948707086578
2020-04-03,1.0395732977522814,0.9046777072544242,1.1354830419196358,1.3993867469083578,1.1140484633826964,1.0014183981521048,0.9944817636641307,0.8184467105292919,1.0848879319852511,,0.760086269803839,1.0715490009360606,1.050889428458181,,1.005884522339646,1.3818147456413692,0.9736535333195031,1.1495280029142667,,,0.9944493879299485,0.8421050166786106,0.9373597002254964,0.8601143736283818,,1.441376494788772,1.0356465403096258,,0.6019742801372597,1.01255644079016,1.0329558937130285,0.919857195705505,1.4044667650862914,0.8993490974551023,0.9677928893292813,0.7382426694257078,1.3248501025368271,1.2596043525894152,0.9174220710923626,1.3152882241263628,0.9993647511864511,0.8153333497573835,1.1694921322173037,1.0152507371080248,1.2325867261237347,,0.8717056844485541,,0.9275730722955542,,,0.8855467817644959,,0.9701023155107268,1.19474826374963,0.662526354819835,1.2972004240020614,0.7893319601861333,1.0648838639378235,1.3875524580164642,1.179479319273011,,1.0272696872110865,0.9012862753862744,1.214167361689687,1.321208923080942,1.4110606226160043,1.055712612617011,,0.9545907156352985,,,0.8777514637704714,0.9689108579901796,0.8788533970881264,1.1009336810780062
2020-04-04,1.042102529486287,0.9069967084208584,1.1340031310637582,1.3948893743244697,1.1129100297503276,1.0026981849233918,0.9947142530197687,0.8215900609612858,1.0856623930826157,,0.7582450145170169,1.069252358134907,1.0488730945364237,,1.0057525158601766,1.3848668588628072,0.9745230116475496,1.1526885171319103,,,0.9921172740350218,0.8486844217911317,0.9375363466342544,0.8693900250146089,,1.44503840415637,1.0307012681084047,,0.5990567310377107,1.0144493790230924,1.0366894280441905,0.924822541574164,1.4069869987150903,0.9013900919641836,0.9717619453940642,0.7343054461070588,1.3257355135869056,1.2595270442548854,0.9150725773808804,1.3166576268468493,1.0010311053854517,0.8241579485403706,1.1722763239559393,1.0134982654872438,1.2318127339998666,,0.8717475770491557,,0.9320440399470916,,,0.8807141460448983,,0.963088244261329,1.1956577209143318,0.6638599829703553,1.2928356400926144,0.7903686162383656,1.0644121672867854,1.3862849345857,1.1791391110544367,,1.0262911357680335,0.9029182376313036,1.2101631117817175,1.3247606458788392,1.4161128921898931,1.0570638593597947,,0.958154437887995,,,0.8843566073619221,0.9685426876451325,0.8783788867720065,1.1013353207730614
2020-04-05,1.042102529486287,0.9069967084208584,1.1340031310637582,1.3948893743244697,1.1129100297503276,1.0026981849233918,0.9947142530197687,0.8215900609612858,1.0856623930826157,,0.7582450145170169,1.069252358134907,1.0488730945364237,,1.0057525158601766,1.3848668588628072,0.9745230116475496,1.1526885171319103,,,0.9921172740350218,0.8486844217911317,0.9375363466342544,0.8693900250146089,,1.44503840415637,1.0307012681084047,,0.5990567310377107,1.0144493790230924,1.0366894280441905,0.924822541574164,1.4069869987150903,0.9013900919641836,0.9717619453940642,0.7343054461070588,1.3257355135869056,1.2595270442548854,0.9150725773808804,1.3166576268468493,1.0010311053854517,0.8241579485403706,1.1722763239559393,1.0134982654872438,1.2318127339998666,,0.8717475770491557,,0.9320440399470916,,,0.8807141460448983,,0.963088244261329,1.1956577209143318,0.6638599829703553,1.2928356400926144,0.7903686162383656,1.0644121672867854,1.3862849345857,1.1791391110544367,,1.0262911357680335,0.9029182376313036,1.2101631117817175,1.3247606458788392,1.4161128921898931,1.0570638593597947,,0.958154437887995,,,0.8843566073619221,0.9685426876451325,0.8783788867720065,1.1013353207730614
2020-04-06,1.042102529486287,0.9069967084208584,1.1340031310637582,1.3948893743244697,1.1129100297503276,1.0026981849233918,0.9947142530197687,0.8215900609612858,1.0856623930826157,,0.7582450145170169,1.069252358134907,1.0488730945364237,,1.0057525158601766,1.3848668588628072,0.9745230116475496,1.1526885171319103,,,0.9921172740350218,0.8486844217911317,0.9375363466342544,0.8693900250146089,,1.44503840415637,1.0307012681084047,,0.5990567310377107,1.0144493790230924,1.0366894280441905,0.924822541574164,1.4069869987150903,0.9013900919641836,0.9717619453940642,0.7343054461070588,1.3257355135869056,1.2595270442548854,0.9150725773808804,1.3166576268468493,1.0010311053854517,0.8241579485403706,1.1722763239559393,1.0134982654872438,1.2318127339998666,,0.8717475770491557,,0.9320440399470916,,,0.8807141460448983,,0.963088244261329,1.1956577209143318,0.6638599829703553,1.2928356400926144,0.7903686162383656,1.0644121672867854,1.3862849345857,1.1791391110544367,,1.0262911357680335,0.9029182376313036,1.2101631117817175,1.3247606458788392,1.4161128921898931,1.0570638593597947,,0.958154437887995,,,0.8843566073619221,0.9685426876451325,0.8783788867720065,1.1013353207730614
2020-04-07,1.0432767778147198,0.8933455632227135,1.1170829631288561,1.4627070530783814,1.1736873125104845,0.9818314593031012,0.9859367985175232,0.8264828566494515,1.0654700147786123,,0.7597982765011817,1.0694667646148945,1.0518847454556632,,1.0614627690366372,1.4093619514088358,0.9833506479368858,1.1525453417790132,,,0.9541412928834041,0.8838607686587965,0.9383046811892427,0.9033925476915337,,1.4771957066854406,1.0124939558586021,,0.5632936413686936,1.098270077888973,1.0734226217765217,0.8988793992726356,1.4502240971460223,0.9350286184442967,0.9755875364632448,0.7734841742064273,1.3909373001487244,1.2738527731248313,0.9088622916385651,1.3605912121208257,0.9646020237036139,0.8398308267357498,1.1865384364254832,1.0478687582388828,1.2645066816202666,,0.8784344131093069,,0.9911021944205639,,,0.864201506568308,,0.9831446233521328,1.0728116206327387,0.649177639883019,1.2613985565872343,0.807527263364199,1.0780164166527246,1.380028141823192,1.2316572875870497,,1.0607196251179745,0.9294894411560803,1.1967885001013523,1.3813998151880038,1.4230650033778243,1.0690960821571753,,0.9585061709904661,,,0.9030513372983637,0.964912602491388,0.8972840947647016,1.1445155775859095
